Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
40,152353,21,
52,126289,24,
29,110290,35,
13,113874,21,
14,112822,25,
27,111826,24,
28,121679,19,
14,120421,22,
15,120774,22,
28,118117,21,
15,119450,20,
16,127607,24,
44,115787,19,
15,119125,30,
13,116912,19,
13,117053,21,
25,116709,21,
15,152008,89,
40,115733,24,
16,113638,27,
15,128405,25,
15,116594,32,
28,113207,22,
16,125677,71,
14,120850,36,
15,117364,19,
14,118408,21,
30,154721,24,
26,117451,23,
14,117594,20,
14,113169,33,
14,116861,42,
16,123529,20,
16,122339,26,
20,113825,23,
15,112937,22,
15,121995,22,
30,115763,32,
28,115867,37,
15,120332,19,
29,1578048,89,
13,113894,22,
52,117140,23,
49,300058,19,
58,139834,25,
65,164048,32,
15,115209,31,
14,123808,26,
15,113933,20,
28,116948,33,
16,109414,30,
15,114598,22,
14,115650,32,
14,119880,21,
15,117548,22,
14,112963,19,
14,117505,26,
15,113610,21,
14,131809,23,
17,118678,22,
15,110763,26,
14,117565,21,
14,113129,21,
26,115595,19,
14,149282,25,
68,140837,22,
66,204371,20,
30,128204,21,
25,119496,22,
28,118261,26,
22,121797,20,
14,114974,24,
15,121624,19,
14,120308,24,
14,118474,31,
27,124584,21,
15,118308,24,
42,115637,22,
45,113421,24,
28,118472,20,
13,115879,34,
29,116654,30,
14,115325,26,
15,114232,26,
15,115283,22,
27,113878,37,
15,116583,19,
28,110941,24,
14,117394,21,
21,111061,21,
15,122796,37,
31,129814,23,
13,110270,22,
14,110889,22,
15,115281,24,
15,117131,19,
15,113817,20,
17,120537,34,
26,113517,22,
15,109671,24,
15,115555,21,
27,110674,37,
14,121528,25,
15,113575,32,
26,111364,21,
15,115852,21,
14,110701,20,
17,131259,32,
15,117259,20,
14,114121,32,
29,113797,18,
16,111451,21,
17,117477,22,
15,112601,31,
14,115999,22,
30,193878,45,
84,149552,28,
19,114676,25,
21,108414,19,
14,111529,50,
20,110829,23,
15,140477,33,
21,119942,22,
15,116392,21,
19,113630,21,
15,115586,32,
29,110087,19,
15,119847,37,
14,111256,26,
16,118206,21,
14,113794,21,
14,113440,31,
15,190516,19,
41,113332,32,
16,115029,21,
59,119217,22,
16,119321,21,
16,124297,34,
28,120778,22,
359,112912,34,
34,128654,20,
29,116858,19,
25,144064,22,
14,113345,32,
27,112559,21,
15,110732,31,
42,113685,19,
17,113627,22,
14,116867,19,
28,112809,34,
14,113046,20,
14,116469,33,
28,116982,19,
15,122789,22,
43,117337,20,
27,118519,31,
42,115014,21,
23,118867,30,
43,128369,22,
15,134358,21,
15,119477,26,
13,112907,31,
14,113814,22,
14,113342,32,
14,113593,22,
15,114888,21,
15,117210,22,
15,120254,37,
28,130751,18,
14,114602,31,
13,116271,22,
14,116046,20,
15,123746,22,
15,124949,38,
15,113038,18,
27,114797,33,
14,114888,21,
16,115851,22,
44,120739,20,
26,113291,31,
14,116893,37,
27,117658,33,
14,117394,23,
15,123849,22,
16,119996,20,
15,117217,30,
15,121383,22,
15,113517,31,
29,114026,19,
15,115452,19,
29,116505,22,
15,110945,31,
14,115914,21,
43,117638,31,
27,121015,23,
30,129968,18,
15,120871,20,
16,119603,30,
28,110933,25,
27,111583,31,
27,115989,34,
13,116305,20,
14,112968,18,
14,115778,30,
14,112941,22,
16,120350,34,
29,116420,18,
28,113950,21,
28,121817,22,
15,118305,33,
16,121955,21,
29,113734,29,
118,115122,22,
14,118597,22,
15,113134,21,
27,119972,34,
56,112538,20,
14,110702,31,
31,113842,22,
15,113212,22,
14,110642,20,
14,119410,33,
28,110452,20,
14,114005,31,
15,113284,22,
28,110687,24,
15,122504,22,
29,112660,31,
16,114012,22,
15,117887,31,
18,124539,29,
14,118890,20,
15,123298,22,
14,119528,31,
17,121430,20,
27,110649,33,
15,118632,21,
16,116322,22,
15,113307,21,
27,110508,29,
14,111529,19,
14,113309,31,
14,115407,18,
14,116876,21,
15,113354,22,
16,133838,34,
55,134928,21,
14,164679,33,
43,115784,27,
29,124711,22,
14,115632,20,
14,119055,33,
59,116645,22,
14,118137,31,
16,118186,22,
14,115965,21,
18,132478,23,
16,119253,47,
67,132994,24,
14,120845,30,
15,115122,21,
14,118360,22,
15,115890,22,
30,119980,31,
17,110968,19,
41,118797,33,
27,114600,21,
15,121262,19,
15,114785,20,
15,125754,39,
29,120935,22,
20,124869,32,
16,121947,21,
15,119758,19,
16,114369,19,
28,113330,31,
18,115805,20,
14,115509,31,
26,111443,21,
28,136356,21,
16,119054,24,
15,113278,31,
15,110517,21,
16,117057,31,
14,111606,21,
15,116832,18,
14,114568,21,
14,113022,31,
16,120596,20,
15,118141,32,
27,118009,21,
16,150122,20,
14,117950,21,
14,119061,31,
16,113501,21,
19,143480,33,
16,120215,23,
15,118025,21,
16,113347,21,
21,118217,32,
15,117917,22,
14,116024,29,
14,117738,32,
15,117057,22,
16,115301,21,
19,117931,31,
16,113154,20,
29,116969,38,
27,111771,19,
50,117024,41,
14,115300,21,
15,118248,32,
16,120117,20,
21,114187,30,
28,115856,20,
14,124168,22,
16,119751,21,
22,126826,34,
29,116812,21,
15,115866,30,
15,113403,20,
27,113694,21,
15,112962,19,
29,121891,32,
16,114131,23,
20,118460,31,
15,117536,32,
14,114301,20,
16,118589,21,
16,146759,33,
28,119281,21,
70,119267,31,
38,144842,21,
55,121130,19,
14,117882,21,
22,120307,33,
15,243862,22,
20,122696,57,
17,119006,29,
13,115662,22,
15,116212,23,
28,112567,32,
28,130495,20,
14,111170,30,
14,110680,21,
28,122471,21,
15,110488,20,
15,121992,32,
15,119164,2351,
15,117305,31,
16,121629,21,
26,110683,20,
29,120632,23,
28,113341,33,
15,116259,23,
13,110735,31,
15,120614,22,
15,115052,21,
16,110474,21,
14,112682,34,
14,112850,22,
15,111284,30,
13,111188,22,
14,113365,22,
14,112943,21,
14,115206,30,
27,113625,26,
14,120067,29,
20,115509,23,
27,116418,22,
16,118016,21,
29,112915,31,
16,120657,22,
31,121014,31,
20,111772,21,
14,115916,23,
16,115662,23,
30,121256,31,
15,114386,20,
14,113142,32,
13,116094,21,
14,116042,23,
29,113658,22,
29,112513,32,
19,110736,21,
28,117765,36,
15,115573,21,
15,110545,21,
15,116846,22,
29,119267,33,
14,111239,22,
14,135118,32,
14,111232,21,
15,115580,21,
15,115859,22,
16,116933,33,
30,126782,23,
15,116836,32,
14,115782,33,
13,115651,21,
19,113359,20,
22,123601,31,
14,115019,21,
14,111292,29,
14,113386,22,
20,118455,21,
29,114210,21,
15,112736,30,
15,113605,21,
15,115875,31,
15,118985,21,
15,118891,20,
77,141097,21,
14,116909,36,
69,152161,22,
31,123131,31,
15,115827,20,
27,110515,21,
27,116578,22,
14,117605,31,
15,117028,22,
14,114113,30,
29,119052,21,
14,118166,22,
29,113218,22,
20,119253,32,
15,110319,21,
15,118458,32,
29,116189,22,
15,113269,23,
16,112870,21,
23,112807,32,
15,118420,22,
14,117130,32,
15,113862,18,
14,137007,21,
15,113975,21,
30,117221,31,
29,119494,23,
15,113429,32,
15,115273,18,
15,119204,22,
17,118085,21,
15,111985,31,
34,117863,31,
15,114326,31,
29,116412,22,
14,113664,21,
20,114420,20,
15,112904,29,
26,111593,21,
14,116930,32,
16,111224,22,
15,116258,22,
27,117542,22,
28,140221,31,
15,119934,21,
14,113380,30,
21,127420,21,
15,118548,21,
16,118157,21,
61,293599,73,
66,120270,19,
16,124340,34,
16,121790,21,
59,119879,21,
29,114020,20,
27,110724,30,
15,110904,21,
35,115459,30,
21,113419,22,
27,109529,21,
15,115438,22,
15,115292,31,
20,125823,20,
14,116752,31,
27,116928,21,
14,115254,22,
14,110211,20,
15,115347,45,
20,121223,22,
14,110448,31,
22,114026,21,
14,109142,20,
15,119275,19,
14,136539,30,
17,121341,23,
29,113256,31,
20,120998,21,
14,121116,21,
14,110535,20,
29,115499,32,
29,112891,22,
14,119615,32,
29,110814,20,
15,120933,22,
16,130916,22,
14,115425,33,
14,110826,20,
16,125460,34,
26,131912,22,
21,115937,22,
16,114099,23,
15,120447,31,
16,123011,21,
14,115761,30,
14,114512,21,
35,118259,44,
14,110413,21,
26,114325,35,
15,112754,19,
15,118361,32,
21,115950,21,
16,118221,20,
15,113944,19,
15,116289,30,
14,121242,22,
15,120201,32,
25,118828,22,
28,113489,23,
15,115332,19,
15,120136,32,
15,121451,19,
22,118372,31,
16,117306,19,
27,113069,19,
14,112754,22,
20,115266,31,
16,117943,21,
14,118411,31,
15,120703,20,
14,164297,22,
14,119678,22,
17,118631,32,
14,111936,22,
28,116368,31,
27,113941,22,
21,114441,21,
23,120442,22,
30,124041,31,
15,111004,22,
15,128521,35,
16,117169,21,
28,113222,21,
28,113018,22,
28,112548,33,
19,117305,20,
15,113340,32,
15,118149,22,
14,119822,22,
15,112685,21,
26,110782,30,
16,115611,22,
16,116360,31,
27,125876,21,
29,138176,22,
15,112857,27,
16,131027,34,
28,116031,22,
15,110883,31,
14,120569,22,
15,117135,22,
14,111308,22,
15,117998,30,
28,113139,22,
16,141864,33,
30,116394,22,
13,117892,21,
28,119541,22,
28,112529,32,
26,114417,22,
14,118301,33,
27,113697,22,
229,204752,23,
56,121116,21,
62,139839,32,
14,113812,22,
15,113293,33,
28,114545,22,
15,116339,23,
15,112973,21,
14,117242,31,
15,115242,21,
14,111143,31,
14,113651,20,
27,110732,20,
28,114583,23,
15,115054,32,
16,115029,22,
28,113329,34,
18,129195,22,
15,114484,21,
16,121598,22,
28,120722,30,
17,138520,24,
15,115660,31,
14,116237,19,
15,114626,19,
29,118933,22,
15,113558,30,
28,113114,22,
16,114499,30,
27,114971,24,
15,117571,21,
15,111709,21,
15,119424,31,
15,118175,21,
15,115812,31,
14,116393,22,
16,128281,21,
16,120306,22,
14,116482,31,
27,122615,21,
27,124451,31,
16,114293,21,
27,110031,23,
30,117959,20,
15,113913,31,
14,116654,22,
14,115547,32,
15,120021,22,
14,113178,20,
14,113526,21,
14,110909,33,
15,116518,22,
28,122096,32,
15,122135,22,
14,112744,21,
15,118759,21,
14,113752,30,
14,118890,22,
15,113495,33,
28,114207,23,
15,189424,22,
27,111516,20,
14,116034,30,
30,136687,23,
29,113562,31,
15,139225,24,
15,113388,20,
17,115959,36,
30,118656,32,
15,110533,21,
29,119438,33,
15,113626,21,
14,118860,20,
16,117748,22,
15,118679,47,
15,112851,22,
14,119100,46,
28,113445,20,
14,114095,20,
15,118088,22,
15,130264,32,
15,113600,21,
15,119506,34,
15,113629,23,
28,112734,22,
14,113902,21,
13,129216,31,
27,119096,22,
16,120102,30,
18,121929,23,
15,118229,21,
17,121227,24,
28,112786,30,
16,115659,20,
28,113077,32,
14,116050,22,
14,118362,22,
14,116126,21,
15,126273,32,
15,116528,22,
16,116736,31,
29,115947,21,
14,121724,23,
15,124542,23,
16,120482,33,
15,118046,33,
15,130808,33,
15,113607,21,
28,113445,22,
28,117409,22,
15,118127,31,
15,116626,21,
16,119561,31,
25,121151,22,
15,120205,25,
29,118918,23,
15,118725,31,
15,117817,22,
14,128093,34,
15,281751,21,
15,118330,22,
28,114265,21,
14,118097,32,
31,121762,23,
15,115285,30,
15,115979,22,
28,121685,21,
15,119630,37,
14,116981,44,
27,116227,21,
32,125443,43,
29,113525,21,
15,114626,22,
28,110234,21,
28,112769,31,
26,111844,22,
14,118257,31,
28,119437,19,
28,117881,20,
15,119652,22,
15,119910,31,
17,131557,22,
17,139907,33,
14,117693,22,
15,112468,22,
15,124898,23,
25,115469,31,
26,115167,20,
41,111111,31,
28,113782,22,
14,110369,21,
25,140992,22,
14,113185,31,
27,110936,21,
29,115673,32,
28,114205,21,
15,114289,21,
27,110001,21,
28,113154,31,
25,162924,21,
16,125524,32,
27,125240,21,
14,114280,22,
27,115741,21,
14,137231,33,
17,147749,23,
14,116716,32,
15,115297,21,
27,111033,25,
14,113235,18,
27,110282,30,
17,121557,21,
16,118322,33,
28,111129,19,
16,116411,20,
27,113390,19,
15,116693,31,
25,120003,19,
27,113311,33,
28,115162,20,
14,116211,20,
29,115319,22,
28,112379,30,
26,136009,24,
14,121085,31,
15,116279,22,
29,113014,21,
27,112857,21,
14,113418,30,
16,112828,22,
14,113189,30,
15,114419,22,
14,121918,23,
15,113166,58,
15,121369,34,
27,119945,21,
19,123114,32,
15,113755,21,
14,119894,22,
30,116625,20,
28,115635,30,
15,112684,21,
16,121020,35,
20,113368,22,
29,115667,21,
15,114951,21,
14,112544,32,
26,117995,20,
29,113301,33,
15,115315,22,
15,113253,24,
15,115829,22,
15,131422,31,
15,117683,21,
14,121087,32,
17,115598,22,
13,113053,22,
15,110813,21,
15,117100,32,
15,119219,23,
14,116458,30,
27,113331,22,
16,113172,21,
28,110365,21,
14,117848,30,
27,120545,22,
15,118321,31,
18,122302,23,
15,116332,21,
28,110267,21,
28,110653,31,
14,112948,22,
14,116008,31,
15,126331,24,
27,111060,21,
14,120512,21,
14,120938,32,
