Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
35369,123536,109079,
28869,61254,59551,
29451,70280,74112,
33063,71994,80271,
29689,62371,61026,
28568,67809,63821,
32743,71005,78701,
32756,80497,67920,
42537,124563,81428,
32749,70182,70698,
31005,63056,61477,
30270,69643,66977,
30237,63179,61596,
30020,67228,66056,
31039,111537,92253,
34842,84742,76045,
30387,64224,61489,
34707,84864,61181,
29190,68625,61010,
34604,83030,82791,
29394,63823,63648,
29604,61278,59891,
29055,62566,66126,
30150,62446,60430,
28965,62173,60936,
31031,63999,64915,
31003,63126,61759,
30552,63834,63505,
31184,67387,61992,
30875,63732,61657,
34310,73823,64573,
30984,63423,62035,
31834,63630,62204,
31067,63566,64392,
31152,63389,62449,
29854,64452,62102,
30749,63521,62095,
29817,63396,62102,
31559,65722,62677,
31737,65220,63120,
30596,64396,62822,
31463,64660,63163,
31127,63026,62007,
31316,74599,73632,
31005,63329,62782,
30935,62779,62132,
30985,62703,64509,
30883,62873,62011,
37866,76151,69833,
31133,63199,61680,
29700,63627,62476,
30621,63148,61896,
30336,62105,60979,
31232,66206,62715,
29599,65709,65464,
30242,71952,66070,
43559,95763,114274,
30752,72012,76348,
31444,68100,68182,
35025,99947,77202,
33924,74967,72255,
29499,66102,60964,
35728,92459,75051,
30784,75951,77669,
29615,63910,62951,
29749,97893,71276,
30092,65327,61334,
30057,63615,60914,
40152,78422,65537,
29030,62749,61911,
32521,86503,75895,
33065,120059,73343,
29695,66638,62598,
31101,69012,63232,
32763,70500,67335,
30173,69937,66432,
32207,72292,62701,
33991,96612,80517,
30303,68232,61414,
29820,65577,60269,
34457,71341,68866,
31751,64920,62671,
29512,75479,68385,
34145,81192,67973,
30040,68068,61695,
30127,76983,64971,
30626,64300,61735,
31895,67077,65481,
34557,71336,66538,
34942,75807,75074,
30046,78726,96534,
33595,73744,69218,
29701,64833,61733,
36144,102051,89993,
30854,66883,62448,
32149,66578,66212,
38257,92038,83680,
34108,74437,66892,
34536,69158,66316,
34342,69179,70611,
33834,69299,67956,
27746,60387,60049,
28432,81061,60387,
31281,60543,59045,
32864,68670,66257,
31708,69082,66169,
30362,73517,98263,
30906,63613,61576,
30716,63268,62606,
30736,63262,62154,
31026,63402,61167,
29717,63081,61610,
30575,70807,63597,
30419,62223,60984,
30652,63626,65118,
30038,62359,60654,
29755,63933,61699,
30756,63388,62933,
29077,63730,61556,
30741,66363,61625,
30890,63033,62192,
32893,63792,62225,
30667,63345,61696,
30663,63177,61596,
29848,63629,65872,
30969,63358,61712,
30619,63697,61972,
30839,63833,61490,
30456,63091,62247,
29734,63518,62405,
34500,75876,73556,
34339,76974,68643,
32778,79074,66330,
34010,74369,69736,
29580,70504,60801,
30545,77265,68974,
32620,88413,76578,
33445,74187,65021,
31156,85143,68133,
29758,65854,67917,
33118,72618,61874,
30307,74791,67681,
29330,64700,62268,
30830,66916,61909,
31832,76126,63590,
29787,67745,69254,
30998,69821,65056,
40236,122147,99879,
30507,67128,62145,
33550,94153,74368,
29518,67146,64160,
30593,64751,61988,
45936,125740,84269,
33422,75780,71798,
29125,66311,61053,
31049,68190,61576,
29864,65979,69182,
33409,65504,61726,
40247,144170,115071,
39689,106023,112807,
29701,67808,61005,
29198,71431,61345,
29269,64733,61806,
29301,64887,60795,
31608,96012,98270,
30349,64945,61715,
34092,88369,67752,
29999,73737,68014,
31089,69778,63465,
30143,83477,74627,
31261,68401,62110,
30653,64245,62250,
31036,63972,65701,
30745,64165,61686,
30782,63738,62716,
34427,76251,73731,
29785,64016,61640,
30995,63598,62724,
30817,67139,62249,
29789,64206,61794,
30529,65332,63611,
36143,67262,62305,
29956,63738,61968,
30155,63575,61926,
30756,63655,63267,
29750,63715,62105,
31053,64049,65068,
30785,64092,61974,
29582,64405,61478,
29973,63631,62045,
31059,63739,62538,
29758,63556,63739,
30784,63341,61894,
30773,63845,62947,
30012,63083,60961,
30588,63678,61668,
30983,63825,65009,
31170,64026,62223,
29608,64126,61885,
31015,63504,66157,
30918,63960,62778,
29744,63580,62064,
30840,63778,62666,
30588,64077,62369,
29738,63989,61656,
30605,63842,63026,
29666,65260,64202,
37553,75875,61349,
35659,123786,97263,
29798,71598,71385,
31241,74761,76829,
30754,75348,64464,
29285,65385,62891,
33767,71987,63006,
30274,84751,64984,
34481,87643,81342,
33152,94312,77144,
30482,96442,70479,
39417,76900,69859,
31537,69675,62454,
33559,92131,79655,
31651,69249,63908,
34241,92078,76134,
43317,80863,71190,
34609,80537,63896,
30792,71115,65166,
33939,78022,69678,
31474,73198,73160,
34839,93969,74246,
30546,88122,71068,
32122,68149,62484,
30542,76350,72468,
30545,65206,64383,
30661,69577,63120,
35615,104463,74591,
31046,66833,61302,
30589,68194,62999,
30720,70912,65693,
31831,65010,63026,
34126,68103,65713,
32849,67641,67061,
32196,71005,70478,
37750,73447,62685,
32992,83411,70472,
30667,67862,64125,
30200,68894,66882,
31055,72914,67495,
30106,65564,71926,
30299,67636,66230,
31320,66641,68083,
30199,63762,62440,
30098,63648,61995,
34541,81054,74335,
36995,72925,74083,
31016,63919,71281,
29967,65389,61502,
29028,63084,63783,
31532,63963,61486,
31153,63298,62286,
36325,69037,66429,
31591,67127,63071,
31719,67120,62841,
31288,65407,62826,
32011,67351,63257,
32495,69720,67920,
32157,68908,76768,
31417,63767,62063,
35086,66836,63189,
32172,64786,64298,
30000,64086,62793,
37734,64184,61721,
31448,64257,62871,
30273,63356,62816,
31114,64078,61222,
30293,63614,62900,
31600,63823,61442,
31320,63470,61586,
30910,63756,61671,
31456,64032,62043,
31306,63870,62586,
32768,64179,60610,
31627,64232,62506,
33387,88067,73438,
42809,113721,81979,
29851,72963,67264,
45536,122725,93161,
34379,76420,71798,
33575,73636,67951,
33411,78975,72305,
34555,75858,72121,
33098,72168,65985,
56952,150943,73202,
32773,89327,72949,
28721,69319,66318,
29703,63286,61450,
33516,69084,66637,
30404,65051,62080,
34243,72352,66222,
30825,66161,66387,
36397,90754,79761,
33060,73742,68769,
33093,67109,66625,
30060,74684,66367,
34274,75136,69232,
30418,70206,62174,
29953,71427,65903,
31827,66257,62912,
32492,65939,63675,
31856,68885,64712,
31802,65290,63040,
32389,96059,81213,
38098,76125,67803,
31812,65531,63460,
31532,68452,63659,
34478,85091,70135,
64810,113826,117382,
30369,71366,61082,
30749,68200,64618,
31224,63962,61958,
31003,67060,63544,
29931,69952,66939,
30990,77554,67952,
30013,62890,62556,
31463,67757,68640,
30621,67671,66759,
30739,64067,64163,
34464,79740,71422,
30096,62886,61800,
29886,62778,62655,
34555,72772,66597,
31140,64307,61935,
30804,63932,64592,
31863,64248,62002,
29923,63550,62083,
29950,66228,62640,
31857,65547,63848,
34207,63734,61872,
29699,65461,62454,
29846,65390,61413,
32138,65398,66413,
33117,82138,70676,
33114,70128,66774,
29098,69933,67584,
29608,74795,67492,
32751,69009,67233,
34363,74628,64292,
30377,63674,65248,
30289,63709,64464,
