Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
583533,235,159,
536826,283,127,
499050,135,146,
489595,141,76,
787607,470,193,
495111,228,150,
525241,334,179,
495310,257,74,
565662,484,77,
507532,199,76,
494941,291,115,
499012,236,86,
628167,180,122,
507878,193,92,
526252,298,132,
568656,155,90,
537569,243,295,
503132,299,90,
517883,144,87,
497778,356,148,
495957,182,175,
493232,134,87,
552457,261,111,
512638,205,150,
495124,144,129,
498486,309,112,
514751,351,123,
516434,170,170,
498405,232,98,
495315,241,108,
528295,161,122,
534953,399,107,
494299,237,108,
540042,109,75,
492944,311,110,
533419,340,152,
506245,153,118,
497089,326,120,
549507,395,126,
495888,264,114,
528192,291,159,
530376,312,99,
527526,197,87,
662642,256,106,
496362,209,73,
556256,201,126,
492487,261,76,
507805,270,115,
522421,122,170,
553167,376,181,
526949,432,92,
554291,118,132,
518061,251,101,
495713,140,149,
581199,245,137,
669478,405,166,
614751,435,205,
511668,155,171,
535608,160,153,
505494,233,221,
525564,127,122,
495568,327,135,
492055,320,145,
758466,222,127,
503878,345,90,
494180,382,120,
540475,139,102,
503118,110,177,
564629,270,200,
524753,217,84,
581099,340,103,
515503,270,73,
493340,213,95,
578802,275,84,
483183,246,82,
541798,210,128,
622422,355,70,
512947,286,179,
576978,181,145,
620007,438,97,
514274,338,160,
566870,128,139,
494810,248,107,
508090,159,169,
573691,142,146,
637136,197,161,
491060,203,139,
486014,154,88,
588446,240,73,
510071,323,100,
513819,178,108,
494556,172,125,
537965,308,143,
495341,79,107,
510662,268,149,
510705,242,85,
504936,74,116,
545266,213,77,
495047,367,77,
518140,221,135,
546115,307,94,
543351,303,129,
576254,292,81,
500861,328,108,
521655,360,98,
496389,204,75,
527384,305,101,
495811,264,104,
497360,176,155,
492330,384,102,
505275,356,75,
495238,254,85,
571327,377,75,
556700,331,114,
502455,258,125,
511999,234,77,
529533,195,608,
573354,219,88,
529770,196,226,
544232,276,221,
590922,324,92,
562890,353,132,
591640,381,134,
525322,235,258,
582083,338,192,
522866,218,138,
632369,343,111,
541042,241,102,
520768,183,101,
574101,236,81,
549288,196,75,
537711,267,183,
724156,561,76,
507954,203,88,
520204,273,77,
527301,296,94,
547102,225,160,
523864,366,70,
510908,215,111,
524964,104,154,
541315,347,123,
530605,300,131,
516451,115,70,
553722,378,80,
541423,211,96,
522929,139,90,
569529,271,125,
525976,238,198,
561631,289,69,
562729,411,140,
515332,311,163,
561786,157,79,
545038,336,130,
505579,215,117,
584146,357,93,
515644,493,194,
518693,442,133,
566467,227,200,
559495,272,103,
529967,303,98,
712006,246,162,
610560,221,85,
570814,354,166,
528360,272,102,
514675,376,57,
510746,328,118,
533910,167,95,
562794,311,348,
604041,319,102,
609883,161,555,
519166,263,159,
511361,214,106,
555207,130,67,
536995,274,79,
576151,252,54,
538664,135,56,
532530,223,74,
526427,126,194,
594576,113,130,
543623,202,93,
550804,245,163,
588487,1056,120,
537860,284,170,
592657,311,96,
512158,312,108,
557005,314,79,
530170,209,93,
505721,119,90,
539758,217,93,
518298,259,78,
515355,225,155,
519753,435,75,
586396,386,108,
528271,220,94,
533425,273,87,
550146,258,92,
544650,122,120,
558901,358,74,
520573,257,78,
565539,230,94,
544425,320,73,
521105,257,157,
607639,168,103,
647958,258,120,
528262,247,101,
