Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
29902,22320,17210,
33095,8273,6510,
33398,11790,9668,
28516,17615,13685,
14537,42042,37257,
36829,3371,2926,
25361,23754,19035,
29127,18740,13160,
8441,46291,42849,
45920,9068,7225,
16053,37857,33187,
6533,58310,52012,
25309,25509,20144,
3951,56171,48849,
25096,26407,21740,
34974,6143,5531,
35537,10674,8608,
10535,51770,45496,
30183,16064,12199,
32924,10451,7849,
35368,7667,5730,
23049,31031,26333,
20286,32365,28000,
8304,51702,47544,
18422,33788,31926,
26732,20579,17101,
22145,37488,33385,
10401,44632,40404,
5519,50758,45834,
18667,37491,29429,
7740,60337,46556,
13380,42051,37622,
2398,55142,49965,
21041,29950,25333,
37667,4097,805,
17793,36706,31452,
34169,6197,5095,
27466,19921,15994,
21863,28652,24132,
28182,19344,16136,
12424,42053,38034,
16452,36585,33504,
25975,20736,18059,
14454,63738,53824,
7132,48875,44762,
26376,20909,16066,
16480,43920,39106,
31053,16150,13080,
10723,43468,38892,
24800,28495,23369,
22656,28279,29434,
17216,35272,30271,
12494,41000,36342,
37585,3836,3184,
17670,37925,33288,
21718,29588,27121,
42447,5859,7158,
7922,49352,44828,
457,58048,53364,
10923,45545,40301,
23849,27851,23173,
2806,55820,51060,
32865,11692,9347,
18780,38675,33259,
31319,12376,9511,
34664,7396,5815,
15766,40505,36058,
1516,57819,55157,
26628,24212,19649,
1598,72160,57943,
38510,3163,2952,
3133,54800,49538,
52048,4440,3244,
13640,39268,35305,
37598,19888,15685,
22230,28928,24204,
12379,49397,44654,
6036,53522,47194,
3873,64530,57241,
6963,78108,84064,
14424,216513,75184,
27056,30966,23969,
3636,54725,59218,
19442,42473,36420,
7157,46560,42859,
31260,13319,10435,
38248,32042,14030,
19884,26961,22207,
37101,10963,8421,
13193,41618,36602,
19419,29941,25166,
18720,38458,36011,
36372,27352,24982,
8684,46429,42351,
38869,22573,21490,
11636,43476,38009,
49430,8436,6612,
7213,48716,51102,
38254,4517,3869,
1509,69764,58122,
7907,47536,43595,
16290,44080,39253,
24723,25758,18668,
19830,32248,26935,
13937,39465,35029,
17855,45143,39519,
30988,19217,14724,
9860,46316,52581,
5437,56972,55962,
14845,37579,32680,
16731,41001,36757,
1813,61825,58831,
7855,54988,49711,
32228,16701,13227,
16143,49185,42806,
1887,62664,58533,
17218,45849,40195,
20379,39447,33042,
29426,11929,9140,
27923,13809,10906,
39151,17327,12461,
19147,28395,24802,
3063,58376,53886,
8790,45122,40882,
18673,39270,36034,
32793,10822,8916,
21800,32404,23696,
29184,27555,22631,
40255,3731,2271,
20801,30283,25406,
28560,20581,16493,
1678,55813,51832,
657,58500,53529,
29867,14590,11541,
8022,46926,43612,
9799,48548,43276,
18680,42752,39536,
10900,57423,47057,
54950,5636,4211,
36695,3631,2881,
2054,62626,54848,
13142,41927,35822,
34930,8159,6161,
29705,15378,11407,
29684,14977,12865,
27837,19508,16521,
38462,2890,1893,
6798,50328,46965,
27312,20865,16657,
16321,37476,32884,
5384,57806,54138,
15250,40502,36293,
4795,52525,47935,
45957,11445,9157,
11089,44712,40635,
27274,22337,17150,
7062,50149,44749,
31932,12474,9839,
6448,52441,49648,
2238,55854,52824,
13532,38995,38573,
35115,7618,6551,
8358,46400,41848,
24643,24023,18807,
26812,19477,15884,
31806,12093,9773,
9455,49000,44915,
10688,45809,41430,
25268,23554,20088,
31000,15617,12480,
26049,22628,18304,
20846,30966,25576,
35032,7679,5660,
27691,21090,16757,
3473,55412,61030,
6589,47643,44195,
33770,8736,7505,
12192,44602,40540,
17487,38279,34085,
11528,42616,37755,
2004,57307,55358,
24406,23640,19138,
31787,13680,10675,
29742,15886,16535,
11926,42047,36014,
37779,3636,3557,
22691,26517,22656,
3024,57274,51481,
38244,3365,3263,
7656,57149,54195,
14219,45116,40794,
42356,12298,8800,
20289,30860,26222,
19387,31132,27028,
32774,20719,17573,
26277,28648,23793,
25253,21955,18094,
21368,41690,36924,
34758,9284,6892,
17728,34156,28672,
21127,28835,24163,
13601,43713,38721,
15440,41690,38016,
21062,34923,27168,
11710,46160,42063,
9224,46683,41724,
9877,44141,40253,
34033,9851,8706,
12252,40130,39053,
13528,39628,34727,
2473,62551,55517,
36222,3905,3820,
8832,45837,41821,
37064,4504,3100,
1448,61021,54067,
12326,42237,38368,
3372,55218,51055,
18185,44905,39275,
3369,55274,50401,
25862,27090,31161,
25966,21450,17823,
44220,5627,4848,
16110,37665,32725,
12526,50721,42346,
7606,49373,45124,
12275,47581,42631,
25457,22919,18539,
27939,36527,25030,
2938,54115,50494,
9436,47392,43156,
10621,45387,40150,
26711,28049,22872,
25808,30069,25480,
2543,55577,51122,
1945,62353,56686,
9570,44545,39885,
45275,653,540,
7046,48940,44129,
36806,3578,2714,
5521,51827,48353,
22137,28585,23943,
24374,39857,34734,
11429,42217,37404,
1890,57716,52711,
19267,39569,35511,
30509,14817,12306,
22719,34913,30093,
18758,31605,27920,
4348,54538,50582,
25035,22547,20111,
10351,44028,39316,
36323,8328,6468,
24465,29624,24598,
24518,26408,21174,
838,58403,53632,
35018,6219,5018,
28808,18151,14755,
29792,14832,11660,
33472,11399,10000,
13357,43572,39096,
24720,22775,18819,
18466,33717,28624,
27956,24261,18649,
43494,3050,2518,
36979,5977,4744,
18758,31701,27374,
16430,36720,32724,
34805,7623,5858,
564,57941,52981,
18940,42478,37568,
13872,41109,38194,
9547,49216,44865,
39577,13132,11072,
35519,9406,7802,
9086,59563,50888,
18309,36846,40166,
16048,38860,34286,
2406,56302,52569,
22999,31728,26573,
27731,20978,16549,
40484,6498,5203,
21028,31642,27228,
3498,54374,51998,
17317,34783,30145,
36794,16209,6633,
20332,30247,25036,
13015,40648,36168,
31335,13540,11246,
25472,28916,20610,
29602,28570,23353,
31712,11419,8660,
4329,62683,55795,
25204,22142,17242,
11748,42635,37404,
33118,11894,9393,
28711,18068,14340,
24769,26842,22035,
30439,13899,10802,
15081,46217,43577,
2997,54351,50135,
14128,47122,41711,
30943,15370,11744,
27303,20396,16725,
35789,4968,4725,
5814,50464,46552,
7166,53005,50298,
28943,20776,14227,
28844,17670,13613,
33867,17754,14558,
32013,18860,13947,
18621,36061,30563,
25596,24035,19068,
3299,55607,50610,
14647,44197,38677,
39613,7937,9036,
4125,60029,52636,
30118,14031,12836,
29438,35512,31706,
17728,36503,34741,
2390,57776,55509,
18979,32796,27844,
6329,49961,45936,
34033,11567,9284,
265,57924,53311,
28614,16918,13596,
19554,34478,29493,
471,63087,55070,
19514,36282,29796,
29052,18328,14542,
15315,40123,34044,
9706,47646,42719,
12994,42117,38810,
12856,41992,37445,
23893,24517,20915,
24878,23587,19642,
36004,13828,10556,
5287,51888,47532,
18381,34366,30954,
2705,57650,53187,
4493,53221,49894,
15590,39440,34163,
16386,36129,32324,
23408,30156,20374,
19695,39211,34176,
33971,20774,16111,
2712,56454,51197,
27553,20500,23816,
32760,11803,9628,
22795,34593,29133,
15232,38825,33453,
18672,31951,27526,
1795,56010,52195,
13632,39208,35051,
6849,50526,47232,
17986,33807,32712,
4881,57067,47519,
10665,43653,40363,
37123,26405,21135,
23940,25429,21422,
474,63795,58764,
14301,39344,34602,
37245,13120,10749,
9300,46274,42222,
41819,22397,8079,
30756,13225,15224,
22907,27733,22501,
18895,32342,27378,
24263,27003,22365,
22277,28422,23961,
26833,18651,15946,
4430,55115,49798,
17315,34506,29233,
28087,24084,17893,
30898,16393,13401,
3900,58122,53431,
30703,18822,14786,
51747,7915,6415,
23799,25485,20694,
6072,52875,51459,
207,59627,55427,
33467,9321,6922,
37941,221,152,
14127,40911,36675,
35483,23993,21832,
21033,32070,27169,
42260,16161,13172,
36959,10339,8537,
23162,29494,23485,
16539,35248,30453,
26526,22101,17501,
21269,29343,24492,
2578,56291,52067,
18677,32014,28683,
38374,13396,13786,
24850,25075,19386,
24418,22813,18939,
38901,8894,6877,
14044,41736,37318,
3504,56987,49548,
27395,26916,22607,
14080,46243,42115,
34100,13689,10933,
19220,35965,28680,
2696,55683,51921,
7895,46886,42424,
19074,31490,27857,
21172,28599,23467,
14866,43366,39126,
38105,8903,7627,
33252,9935,7436,
19884,31552,26565,
12607,53695,44765,
5841,51324,48686,
40565,1246,348,
6765,50796,45610,
38377,110,60,
39585,5022,3686,
18368,36133,30452,
18917,33432,28653,
27941,20836,16809,
13346,41579,36511,
35080,7261,5445,
7226,48364,44784,
29041,16396,12978,
15004,46632,42630,
3704,54844,50908,
37731,9106,7181,
32067,12335,10118,
32965,10984,8715,
12336,41582,36668,
7907,53524,46565,
39271,5191,4436,
30730,12974,10242,
8646,47751,44205,
32495,12734,10114,
5761,52120,47409,
37451,1913,1396,
21071,30928,24976,
11180,56058,52833,
19787,34262,27197,
25217,34660,29306,
32498,14930,13306,
24199,25944,21260,
40973,13665,10695,
7760,48792,44607,
34384,8273,6148,
29642,18152,14698,
3700,56579,58255,
15351,40232,32806,
11702,45670,40399,
29788,16552,13217,
11138,44257,39007,
14343,39060,35165,
10654,47097,42639,
5781,49682,46861,
30657,26166,21616,
38173,4929,5394,
31467,29658,28108,
34690,13206,10429,
33266,10079,7843,
22644,28134,23651,
5841,53178,50258,
37034,3161,2404,
34678,9001,6518,
19633,41524,31280,
26238,23861,19249,
62845,3871,3549,
24691,23439,19563,
12971,40201,38806,
5097,51305,45849,
29367,21118,16736,
6799,57951,52609,
10252,53063,43312,
25985,30655,25336,
16964,36175,31628,
18399,33801,29172,
18793,34220,29890,
33662,10938,8666,
37986,4589,3332,
4585,55742,47715,
23937,30979,25251,
7973,48332,47002,
9219,54622,49644,
29323,22578,18337,
3782,54519,50932,
47174,6523,4995,
22189,27367,22261,
14801,37605,33472,
40778,4202,3008,
25097,25266,24351,
9557,48281,41897,
18612,32485,30404,
28752,22623,16293,
12234,44112,37899,
24113,25838,21201,
29435,18147,14602,
19173,41693,37175,
36221,6509,5037,
2234,57649,56711,
11796,43096,37862,
19305,34286,30098,
19144,33266,28115,
25781,30095,26261,
16526,38447,34599,
35787,11579,8844,
1136,56777,53111,
7795,57039,53812,
43502,5753,5323,
11276,59054,90940,
30256,20260,16639,
33069,15816,15809,
22459,32208,26043,
4525,58266,51849,
23692,30076,28065,
36895,14216,12614,
264,75916,65622,
52265,12379,11079,
9334,53843,49551,
158,56601,54044,
29328,32325,25072,
24739,21155,15838,
10957,40930,36518,
10407,49383,45079,
39066,1174,954,
25751,24156,18976,
21899,39232,28994,
33828,10755,8309,
32554,10328,7993,
34884,6249,4901,
35540,12641,10118,
17163,35187,30478,
40407,3200,2785,
2407,56412,50256,
17309,40128,32683,
24022,27900,22957,
16496,38087,33365,
1340,56623,51351,
18457,33690,29547,
14091,39499,34391,
27445,19823,19959,
25883,28164,22619,
1080,56896,60323,
40864,3459,3819,
25733,21770,16993,
1759,68607,59163,
32130,14642,11831,
26679,20870,16133,
9163,59323,52756,
23693,31525,26472,
27058,22461,18444,
16900,42114,39298,
28486,25359,20571,
8161,47606,42428,
9062,52819,47293,
1543,56912,51361,
16590,41392,35553,
16533,43494,38228,
9749,58143,47054,
45801,7816,6341,
27746,21957,17592,
29813,18853,14944,
27976,20808,16662,
8677,47617,42553,
28159,17698,14095,
7821,48658,44224,
15421,43500,38608,
16678,37910,31328,
2591,54804,50137,
25676,31371,28342,
11889,42328,37652,
55083,9218,7187,
37308,15851,12618,
26546,26809,21611,
16912,34457,29665,
35009,9302,7864,
38203,2442,2470,
25111,22619,17976,
13740,38987,34639,
10357,45776,40295,
12619,41656,37472,
7287,48319,45037,
11510,44163,39728,
35775,24843,20176,
19955,34026,27469,
9889,45912,42098,
29322,21674,16584,
11041,46279,42205,
21557,37637,31747,
15726,42797,41035,
26224,21738,17656,
8569,52759,46936,
4230,56678,50533,
26175,25952,20700,
17676,34474,30112,
26111,21709,17403,
33898,9303,7143,
31804,13187,11077,
37810,11418,8969,
20465,42881,36836,
28762,16761,13461,
37233,3163,2483,
20212,35688,30560,
26335,36022,31312,
14295,41297,36768,
38783,4317,1674,
23706,30257,24089,
30050,24383,20392,
12990,40207,39590,
43782,3231,3257,
37426,10503,8180,
31380,14064,10910,
39081,2002,1486,
25105,22360,18500,
28107,24073,18544,
34676,19770,18555,
6085,49466,44773,
4006,56123,50459,
5662,52614,49891,
24038,25197,21580,
31668,13310,10844,
11344,44269,39435,
32379,30491,26309,
34047,9788,7774,
14432,53890,50148,
38852,2470,917,
14742,44920,41693,
25683,23086,19195,
4266,54702,53065,
10443,47190,43531,
13099,40177,34649,
36947,3497,2663,
21734,29896,25314,
33578,11312,8873,
10439,45940,42279,
9410,58062,49151,
18826,31973,27925,
14326,58433,44089,
23216,26963,21792,
15175,39073,34311,
29571,18282,14111,
26952,20264,17607,
34646,14131,11483,
14856,42556,36894,
10827,45943,41969,
37794,88,75,
15954,35817,41709,
36343,12308,9347,
8523,60205,52120,
29889,16770,13763,
31695,17448,14842,
35718,6627,7032,
27104,23961,17596,
18368,34918,29429,
43152,15970,11280,
5598,53146,47953,
1770,57517,52515,
38307,1019,776,
1492,57518,52685,
21001,28803,24407,
1734,55802,51853,
7587,48669,43147,
25087,39758,36555,
12726,45875,40547,
24915,30563,31552,
10649,43361,38890,
31532,13825,10836,
6130,50144,46725,
2452,56492,52684,
38978,3943,2509,
436,64662,57697,
30098,15400,13087,
22866,31620,26863,
8798,47559,43554,
29704,15463,12957,
32717,11405,9020,
28304,20491,18782,
15706,42010,37035,
10054,47582,41897,
23277,41837,31685,
569,57415,52610,
13068,41656,38457,
35233,18091,14305,
14137,40292,35784,
39193,2101,1575,
29120,21765,16751,
11369,43296,40265,
4274,53070,50077,
23988,25608,21289,
624,58355,55618,
4164,52772,48509,
586,57088,53421,
5512,50668,46336,
18740,31713,27290,
13787,40805,38979,
33001,10043,8735,
34435,9700,7123,
27775,20184,15456,
3308,55876,53002,
12761,42973,37984,
21797,29395,23940,
13787,40629,35612,
1767,55942,51124,
16980,40633,31287,
31968,13055,10012,
12880,52888,47171,
18209,43413,37677,
5993,49840,45850,
31936,16823,12563,
5377,51448,47230,
54264,2298,1788,
37404,2412,2036,
10427,49012,43032,
20433,29771,24190,
10098,51015,66647,
13716,49863,40517,
31468,11987,10132,
9505,55620,47360,
11882,53668,43108,
9165,46144,41357,
13806,41188,37702,
8091,47917,42242,
32023,14491,11219,
38803,82,79,
21034,30794,26564,
2704,54607,49169,
12263,46190,42085,
7227,48989,44700,
4934,55333,48259,
3474,58408,51555,
11343,43406,41033,
37756,4691,3778,
24883,27379,22766,
6175,62081,48049,
19115,31932,28417,
10766,47567,42429,
37339,6051,4402,
19933,34594,29593,
19016,32910,27831,
34492,13744,11431,
25664,29710,25793,
18422,41816,35675,
24613,25864,21108,
28699,18881,14400,
17967,42651,37581,
5528,52104,46342,
27524,20280,15605,
29027,18218,14253,
23883,25695,22040,
7286,50960,45738,
6336,54586,48144,
36760,13845,11140,
40289,3216,432,
13855,43037,38491,
16616,33979,32421,
192,57537,54250,
12712,44438,39757,
30851,15777,13122,
17643,38492,33307,
3749,60572,50727,
35941,5527,3992,
23728,25457,20539,
45365,2838,2596,
37097,11117,8010,
13517,41154,36463,
11422,51987,45605,
7847,47646,43584,
2538,54517,51450,
15028,40885,35928,
22929,27910,23789,
18646,31876,27022,
10837,47015,39842,
19054,41421,37320,
25536,23855,20080,
31134,12361,9882,
11913,44156,41629,
1313,63443,57743,
14969,38623,33179,
32095,34657,25211,
31486,21917,16846,
33335,23025,17194,
34919,6286,5924,
19658,40845,31126,
28434,18256,14816,
12038,43121,39986,
3205,54903,50983,
31850,27553,24151,
2577,54823,50192,
34649,13606,10711,
3384,55851,53406,
15256,40973,35248,
38332,2275,1756,
31126,13847,10170,
1326,60233,55431,
45770,5034,3442,
21070,29220,24197,
562,58898,54493,
6478,50620,47512,
24899,28157,24068,
2535,54348,50003,
35524,10196,7655,
1741,57031,54697,
23445,25636,20929,
4654,56347,49894,
33347,8641,6920,
14033,38583,36451,
23990,25548,21252,
35354,13697,9976,
26140,25182,21289,
1977,56898,52243,
20672,28984,23506,
7447,51482,47365,
16354,34999,30331,
19219,32931,30310,
8972,47838,42873,
2200,67160,55685,
4399,52932,51688,
39203,2101,1166,
2253,59034,51025,
1866,56593,51771,
12238,42824,37331,
5020,53666,49286,
45606,2941,2466,
11554,43605,38471,
4198,56299,51986,
684,57257,56141,
12053,43429,38367,
31585,14817,11443,
10864,43579,39240,
16296,36070,30295,
37398,4463,3993,
35719,6509,4882,
39372,6558,5056,
31203,13847,10754,
4498,58580,51179,
25739,21597,16930,
5725,55952,51830,
1610,59315,54644,
1346,61182,60472,
1925,54541,50056,
2882,56199,55206,
8221,47260,42514,
8523,53786,47740,
5114,50658,49539,
43185,470,355,
29828,24977,20552,
25077,28522,23451,
27681,19533,15995,
26553,20634,16613,
27782,30323,20939,
18618,31846,26698,
4832,52760,47455,
34545,11939,11352,
37290,3824,2929,
10252,45166,43175,
19509,31432,27166,
5358,57744,50469,
20439,28695,24325,
28875,31397,25602,
3025,55182,49496,
20998,31513,26096,
32632,13725,10319,
11894,45142,42744,
24217,25109,24722,
10820,46969,41112,
5007,54378,52654,
20734,31101,25352,
30261,15489,12231,
3573,52101,49140,
36612,6445,5674,
16655,36365,31811,
31297,13828,10674,
11535,41723,38246,
31688,27380,22165,
36651,6712,4952,
9315,46607,42193,
17418,35690,31200,
17384,36999,31324,
36036,7603,6075,
3034,53494,50499,
9628,72804,46468,
