Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
100,16030,22,
14,13313,59,
26,13632,24,
27,14213,24,
13,14010,19,
18,15292,34,
12,13185,22,
15,13877,25,
14,14309,23,
13,14118,23,
15,14631,22,
15,13982,23,
15,14141,42,
15,14736,23,
14,13482,22,
27,14506,22,
14,13244,22,
15,14695,23,
16,13220,22,
29,14994,22,
27,13663,21,
14,14518,22,
14,14728,21,
18,14970,19,
28,14505,23,
15,17270,31,
15,15193,35,
30,13611,21,
18,14537,20,
14,14353,21,
15,17154,21,
15,14307,21,
17,13665,21,
15,14469,21,
14,14199,20,
14,13568,19,
16,13879,20,
14,14240,20,
15,14459,20,
14,14369,22,
14,14192,32,
17,13696,23,
15,13996,21,
14,13394,22,
14,13140,21,
28,13906,19,
27,13356,22,
15,14760,22,
14,13699,22,
15,18207,23,
18,14464,28,
18,15823,24,
13,13964,20,
15,14268,22,
15,13917,33,
14,13043,21,
14,14122,21,
15,14248,22,
15,14274,22,
14,14806,22,
15,15483,22,
16,13625,23,
16,16424,23,
15,14976,19,
13,14437,22,
16,18464,21,
28,14779,22,
15,13176,22,
15,13151,35,
15,14902,22,
14,13392,21,
15,14551,21,
15,13841,21,
28,13764,21,
26,14307,22,
16,13727,23,
14,14509,22,
15,14424,20,
14,13567,22,
14,14511,19,
19,13629,22,
14,13984,23,
14,14517,44,
14,14014,19,
29,12978,23,
29,16910,42,
18,16014,24,
16,16409,26,
17,17083,22,
15,13857,24,
15,15128,22,
16,15327,20,
14,14715,20,
16,14118,21,
15,13976,20,
15,13618,25,
14,13204,31,
14,14974,20,
15,14915,27,
15,13826,19,
14,13186,20,
15,13829,19,
15,14223,21,
16,13804,22,
14,14279,21,
14,13252,20,
15,15831,20,
14,13987,19,
18,13752,19,
15,14259,26,
14,13733,36,
15,14351,20,
15,13917,20,
17,16479,23,
14,14472,22,
15,14198,22,
14,14326,20,
26,13156,21,
14,13483,21,
14,13493,21,
14,14330,22,
13,14463,22,
14,14879,21,
14,14343,24,
17,13360,42,
15,14865,22,
14,14016,22,
14,14898,22,
28,13987,22,
14,15007,21,
16,14292,22,
16,14830,21,
14,14754,23,
14,14261,21,
15,14272,21,
19,13616,20,
14,12807,22,
28,13740,22,
15,15136,40,
16,14390,18,
14,15487,22,
14,14332,22,
16,14252,21,
15,13990,22,
14,14555,28,
14,13068,32,
15,13533,33,
16,14755,19,
16,14021,23,
15,15976,22,
15,14790,20,
14,14595,23,
15,14133,36,
14,14911,21,
15,14941,22,
14,14885,22,
15,14105,22,
13,13724,24,
17,13984,22,
14,19012,21,
14,13740,22,
