Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
4917,294,53,
5532,38,38,
5230,43,25,
5398,39,26,
5958,27,40,
4866,32,25,
5478,26,27,
5402,25,24,
5075,28,20,
5010,21,26,
4894,25,29,
5017,21,21,
5027,21,28,
5158,26,21,
5138,38,20,
5193,24,18,
5096,21,21,
5279,20,22,
5547,21,20,
5195,26,22,
5222,28,22,
5148,21,19,
5158,26,21,
5221,24,22,
5189,30,20,
5408,21,22,
5167,29,22,
5418,24,22,
5245,23,22,
5273,20,22,
5224,25,20,
5468,23,20,
5654,22,20,
5209,28,22,
5356,23,20,
5461,21,21,
5290,21,22,
5459,21,21,
5676,23,22,
5104,28,25,
5226,23,22,
5439,22,23,
5233,24,19,
5286,22,21,
5222,26,21,
5501,23,22,
5276,26,23,
5377,21,21,
5783,20,22,
5737,33,22,
6118,26,21,
5578,23,22,
5276,24,22,
5282,21,23,
5459,23,21,
5542,25,20,
6384,20,22,
5293,20,22,
5268,39,20,
5456,25,21,
6225,45,22,
5512,22,21,
5665,23,21,
6256,28,21,
5304,22,21,
5360,49,21,
5265,23,22,
5730,42,20,
5581,37,24,
5489,24,28,
5100,23,23,
5358,22,22,
5151,44,23,
5291,21,22,
5692,25,22,
5670,22,21,
5639,24,22,
5117,22,22,
5812,41,20,
5237,24,21,
5091,48,25,
5657,24,34,
5671,21,20,
5069,21,21,
5577,21,22,
5242,23,22,
5648,22,21,
5232,20,22,
5404,24,22,
5114,25,20,
5069,23,21,
5851,28,24,
5658,22,21,
5222,23,21,
5085,24,22,
5610,40,22,
5654,21,22,
5283,24,20,
5837,26,24,
5242,19,19,
5132,20,22,
5225,24,24,
5683,22,21,
5121,24,21,
4991,28,21,
5174,27,20,
5039,51,24,
5097,21,22,
5010,40,20,
5677,23,24,
5306,45,22,
5335,23,22,
5064,22,20,
5129,21,20,
5093,20,21,
5128,21,22,
5070,22,20,
5061,22,22,
5110,44,20,
5364,22,20,
5359,21,20,
5391,20,22,
5285,21,24,
5286,19,22,
5205,21,22,
5286,24,23,
5259,22,20,
5287,22,22,
5213,24,30,
5522,21,22,
5356,43,26,
5361,21,22,
5319,39,20,
5769,26,23,
5772,23,23,
5199,27,22,
5323,21,22,
5324,22,24,
5278,25,21,
5263,21,22,
5364,21,21,
5279,23,23,
5556,27,19,
5324,23,20,
5587,25,21,
5262,23,23,
5362,24,21,
5404,21,22,
5278,24,24,
5482,24,29,
5366,44,27,
5417,24,21,
5813,38,24,
5435,22,22,
5658,26,21,
5186,22,24,
5414,23,26,
5479,24,25,
5119,24,23,
5674,26,23,
5676,22,23,
5648,24,23,
8480,42,22,
5692,21,20,
5659,25,22,
5092,23,23,
5644,20,21,
5168,23,28,
5098,21,22,
5543,21,23,
5526,21,21,
5565,29,20,
5014,47,21,
5311,24,19,
5449,24,21,
6403,25,21,
5366,22,22,
5564,40,23,
4991,25,22,
4981,28,22,
5455,44,22,
5125,35,22,
4960,22,22,
5104,22,20,
5554,27,23,
5283,26,22,
4946,28,22,
5443,22,24,
5522,22,21,
4984,26,22,
5545,23,27,
5107,24,25,
5658,26,19,
5285,27,29,
5837,25,20,
5279,21,21,
5099,24,21,
5382,24,21,
5559,26,19,
5333,21,35,
5580,39,22,
5219,24,22,
5665,22,19,
5205,21,22,
5559,24,22,
5908,49,24,
5235,23,23,
5354,20,23,
5676,20,22,
5255,21,22,
5137,26,22,
5356,20,23,
5344,42,22,
6270,23,22,
6166,50,25,
5246,23,28,
5216,43,22,
5286,24,29,
6142,52,22,
5471,22,19,
5339,19,32,
5716,21,29,
5236,23,19,
5193,22,21,
5743,48,33,
5213,45,23,
5276,21,21,
5293,22,22,
9808,26,23,
5272,20,22,
5278,21,22,
5265,22,23,
5275,21,20,
6293,22,22,
5505,22,27,
5350,21,18,
5680,25,28,
5236,22,25,
5313,23,20,
5327,24,22,
6568,42,30,
5184,25,22,
5342,23,21,
5288,20,21,
5230,24,28,
5342,22,30,
5389,22,20,
5189,32,21,
5325,25,20,
5225,24,21,
4980,23,25,
5617,23,24,
5158,21,28,
5221,21,25,
4958,22,27,
5847,25,22,
5533,23,21,
5025,22,92,
5316,21,22,
5485,24,21,
5419,22,21,
5102,38,22,
5572,24,23,
5657,25,23,
5100,22,23,
5502,21,24,
5702,21,20,
5087,21,21,
5422,21,20,
5664,41,21,
5517,21,19,
5146,42,26,
6156,26,36,
5291,22,23,
4989,19,22,
6288,23,33,
5431,23,21,
5524,20,19,
4953,19,21,
5343,23,25,
7176,21,28,
4971,24,21,
5465,21,21,
5542,22,27,
5544,23,19,
5096,23,22,
5304,21,20,
5275,22,21,
5096,21,21,
5663,24,23,
5667,21,28,
5108,20,22,
5148,23,22,
5575,23,22,
5674,23,21,
5283,24,25,
5530,25,23,
5307,21,21,
5130,21,30,
5723,26,23,
5843,23,20,
5257,22,29,
5106,24,22,
5173,25,20,
5496,21,22,
5279,20,22,
5908,24,25,
5259,22,25,
5090,23,22,
5352,20,22,
5652,21,21,
5732,24,22,
5111,21,22,
5212,29,22,
5207,22,19,
5229,22,22,
5699,23,24,
5349,22,21,
7874,21,21,
5287,35,22,
5201,22,20,
5288,22,22,
5313,43,22,
6019,25,54,
5244,20,22,
5287,20,20,
5226,23,21,
5234,22,19,
5101,21,19,
5174,22,21,
5442,23,19,
5169,20,18,
5250,20,22,
6281,47,29,
5246,21,22,
5119,22,19,
8090,19,23,
5192,21,27,
5449,25,22,
5244,22,24,
5327,23,25,
5438,22,22,
5674,45,27,
5268,25,20,
5335,22,22,
5279,22,22,
5236,23,21,
6878,24,24,
5357,20,26,
5304,21,22,
5394,21,19,
5258,23,19,
5671,24,24,
