Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
81842,66,26,
85488,53,38,
105623,46,27,
94382,43,26,
86757,52,28,
80964,43,34,
81419,70,34,
82364,64,43,
80480,70,27,
78581,71,22,
84643,93,24,
83364,82,25,
82163,38,37,
81295,40,27,
85486,44,24,
79771,40,23,
87060,43,44,
81553,38,25,
80969,54,22,
79834,39,23,
81197,39,22,
81914,78,22,
82016,78,24,
86671,72,22,
81730,53,22,
81874,38,23,
80405,94,22,
80156,57,34,
82163,38,20,
84024,38,50,
82215,44,34,
79759,43,22,
80259,38,23,
82741,68,25,
80278,88,20,
84230,87,23,
83008,84,24,
80282,38,23,
81241,53,33,
78285,165,101,
86265,184,84,
82695,54,80,
81697,40,22,
110509,54,25,
85540,76,23,
81760,40,38,
80099,41,34,
81792,51,47,
82488,61,22,
81835,41,23,
80353,52,24,
81269,70,25,
82133,69,22,
82527,68,25,
81841,65,24,
83774,109,25,
86499,46,21,
81444,82,25,
82484,83,21,
80779,71,23,
83657,71,31,
82102,41,46,
83836,43,34,
83402,30,22,
82424,40,21,
79649,42,22,
81612,85,23,
81877,40,22,
80373,39,20,
81593,46,21,
82762,42,22,
84668,39,22,
80636,41,20,
82184,45,37,
81417,44,20,
91062,38,22,
84376,51,22,
82804,30,22,
81093,46,20,
88432,65,47,
84609,43,24,
82116,47,38,
106370,44,20,
81300,51,39,
80614,32,20,
82008,41,25,
80799,50,23,
83913,43,24,
82448,42,21,
84302,39,21,
81554,47,21,
80162,35,22,
82456,31,24,
84711,37,25,
82286,42,22,
80523,61,20,
82975,56,27,
83264,63,36,
83569,69,22,
83923,39,21,
81407,36,21,
82878,49,24,
82055,37,34,
84330,39,22,
81158,54,22,
82833,40,26,
90596,41,29,
82726,38,21,
80567,69,21,
80737,148,24,
84658,79,32,
82942,73,24,
83335,93,21,
88848,55,30,
82992,67,25,
83980,73,22,
81757,31,45,
83236,58,45,
82476,64,84,
83309,40,23,
84710,30,22,
85352,39,45,
82472,69,35,
81566,68,34,
82115,30,23,
83112,41,34,
80790,28,34,
83324,52,36,
82514,35,37,
90340,46,35,
86243,30,21,
81773,37,24,
82627,30,21,
82225,40,22,
79951,35,35,
81331,36,24,
81702,34,25,
82691,42,21,
80222,84,21,
82073,75,24,
83488,58,23,
83832,70,21,
82337,69,22,
83489,42,44,
90385,39,48,
81247,40,34,
82354,34,23,
79862,43,23,
90641,32,33,
78836,40,31,
82224,31,28,
82522,42,26,
82740,50,41,
88418,40,23,
81299,75,22,
85910,74,24,
80176,86,23,
79809,57,20,
82139,85,21,
85041,69,27,
80579,81,24,
81576,60,30,
82313,34,23,
80692,43,37,
80490,32,35,
80955,40,22,
82675,45,24,
81617,45,24,
82769,33,24,
83347,43,21,
80855,30,21,
82016,47,24,
82959,39,25,
80058,38,22,
81908,32,21,
80155,36,23,
