Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
15,21,23,
16,24,24,
15,48,47,
15,24,23,
15,42,44,
16,21,30,
15,31,54,
16,25,25,
14,33,70,
15,20,21,
15,26,90,
15,21,20,
15,61,88,
14,21,22,
17,93,24,
16,63,86,
15,22,22,
15,36,72,
15,23,22,
15,36,67,
15,23,22,
13,24,91,
17,24,22,
16,35,70,
16,22,23,
14,48,69,
16,22,23,
15,50,79,
15,21,22,
15,30,85,
15,21,21,
15,35,72,
17,24,25,
15,48,91,
15,22,21,
16,26,74,
16,21,24,
15,37,67,
16,22,22,
15,35,79,
14,22,22,
15,32,90,
16,23,22,
15,26,81,
16,25,25,
15,44,67,
14,21,23,
15,75,32,
14,33,86,
15,22,22,
19,51,103,
14,22,30,
15,39,97,
14,22,22,
16,36,69,
14,22,22,
15,31,78,
15,23,22,
16,37,100,
14,21,22,
15,33,90,
15,21,26,
15,27,84,
17,26,25,
15,36,87,
14,22,22,
15,43,92,
15,22,22,
17,40,94,
15,23,24,
16,35,81,
15,21,21,
15,36,72,
14,20,23,
16,35,88,
16,21,22,
15,46,82,
15,22,22,
15,52,97,
15,22,22,
14,74,22,
15,43,82,
16,32,23,
16,51,96,
15,22,22,
16,37,83,
15,22,23,
15,35,82,
16,22,23,
15,39,83,
15,20,22,
14,35,69,
16,21,22,
14,44,74,
17,25,26,
16,36,89,
16,22,33,
14,36,67,
16,27,24,
15,36,84,
15,22,22,
15,45,81,
14,22,21,
16,44,90,
14,22,23,
15,37,82,
15,22,22,
20,33,88,
14,21,31,
14,36,83,
15,23,21,
16,40,97,
15,21,21,
15,71,23,
15,48,99,
15,22,22,
16,36,88,
16,22,22,
15,51,91,
17,23,29,
14,34,93,
15,22,22,
15,24,81,
15,22,22,
16,25,95,
15,22,22,
20,35,90,
15,22,22,
14,37,79,
15,21,23,
15,37,92,
17,24,26,
16,25,91,
15,22,22,
15,34,87,
16,21,22,
15,46,107,
14,21,22,
14,36,170,
15,22,22,
14,48,83,
16,22,35,
16,51,95,
17,26,26,
14,36,101,
15,24,24,
15,77,35,
18,52,131,
15,22,23,
18,50,119,
15,22,34,
16,35,98,
15,22,22,
15,35,86,
14,24,22,
14,35,79,
14,24,21,
15,25,81,
15,22,32,
16,47,93,
17,23,23,
15,36,82,
13,21,22,
15,30,84,
15,24,33,
15,36,97,
17,21,23,
16,25,79,
18,25,37,
15,27,91,
16,22,21,
15,37,96,
15,21,33,
15,48,111,
14,21,22,
16,43,100,
15,23,31,
18,54,97,
15,22,30,
14,80,24,
20,45,109,
16,23,22,
15,44,111,
16,21,33,
15,38,82,
15,21,23,
15,38,102,
15,22,21,
15,25,104,
15,22,22,
14,34,85,
14,21,34,
16,33,84,
15,22,22,
14,26,80,
15,22,24,
15,34,61,
15,22,31,
15,35,65,
16,25,24,
15,34,70,
15,21,33,
15,44,53,
14,22,21,
17,37,92,
15,20,32,
15,37,76,
14,21,21,
15,42,80,
15,21,21,
16,46,89,
14,31,23,
15,108,35,
15,60,54,
18,26,25,
14,59,72,
15,22,28,
15,38,55,
15,25,21,
15,46,58,
14,21,22,
16,47,113,
16,24,23,
16,35,61,
14,32,23,
16,38,67,
15,30,21,
15,37,67,
15,21,22,
15,35,74,
15,22,24,
