Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
40648,39,23,
39461,37,34,
39324,28,21,
39612,37,21,
40064,38,21,
46162,31,24,
39196,39,20,
46616,41,23,
39083,36,20,
39226,24,20,
39953,39,22,
45473,40,22,
40387,38,22,
44630,48,23,
40401,38,22,
39424,35,20,
39287,37,21,
45442,29,25,
40075,53,22,
39169,55,21,
40699,40,23,
39958,38,21,
40420,39,22,
39848,57,22,
44224,30,24,
38989,35,19,
40183,36,22,
39273,33,22,
40231,40,20,
39872,40,21,
38612,40,20,
39591,35,22,
39164,32,19,
44319,51,22,
41160,39,20,
42607,39,21,
38964,36,21,
39776,37,22,
40627,43,23,
42404,55,32,
39776,25,22,
38972,39,39,
38824,38,20,
39735,51,21,
39635,40,21,
41657,44,21,
40807,51,23,
39888,27,21,
47980,27,22,
39746,41,22,
39947,27,46,
41016,42,34,
38794,36,21,
39892,37,21,
39381,54,21,
41694,30,21,
41644,24,21,
40291,28,32,
39060,40,19,
40437,25,20,
38882,26,21,
39680,38,22,
39242,26,21,
44197,26,23,
39350,25,21,
39553,27,22,
41130,28,22,
40966,25,22,
41362,45,30,
39185,34,21,
40329,24,21,
41743,36,21,
40373,26,21,
40084,29,21,
39515,26,21,
39254,32,21,
39572,27,21,
39190,28,21,
39790,28,22,
43486,31,25,
40409,28,22,
40460,26,174,
39343,24,20,
46624,31,21,
39202,26,34,
39167,48,21,
40474,28,20,
40093,27,22,
40254,25,22,
40958,30,22,
40048,56,29,
42339,32,35,
39999,52,21,
41674,37,71,
39944,28,21,
39382,25,21,
38912,31,21,
40446,29,22,
40784,41,22,
40818,28,21,
40125,30,23,
40060,31,22,
41328,27,30,
41884,30,20,
40126,26,22,
40699,27,22,
41168,29,22,
40121,40,22,
40585,27,22,
39290,39,22,
41033,28,21,
40400,27,21,
39214,24,22,
39458,28,21,
39212,29,23,
39552,25,22,
39271,25,22,
40145,27,21,
42092,28,23,
40419,26,22,
43275,27,34,
44335,26,21,
43203,45,23,
40128,26,22,
43772,26,20,
40181,26,22,
38729,26,21,
43580,25,21,
44453,27,33,
41597,26,21,
41989,29,21,
40455,27,20,
40070,26,21,
40748,29,22,
38750,25,22,
39642,26,20,
39997,26,23,
40570,29,22,
39984,41,22,
40321,26,22,
41308,27,22,
39764,27,21,
38913,29,20,
39351,26,21,
43994,28,21,
43759,25,21,
41083,26,22,
40243,26,22,
42399,31,20,
39521,24,21,
39127,26,21,
40233,29,21,
40664,25,33,
39557,26,20,
40084,27,22,
43575,29,25,
40351,30,20,
40544,30,23,
38821,27,22,
44619,29,22,
39111,35,21,
45305,32,24,
39068,27,22,
39241,25,21,
40228,27,21,
40370,27,21,
38841,29,20,
39477,30,20,
39134,26,22,
40288,28,21,
45628,29,22,
39300,25,21,
39221,25,21,
40152,25,23,
39773,27,22,
40160,36,23,
40219,36,22,
40229,25,23,
39153,26,20,
39595,37,21,
39049,32,21,
43296,26,23,
39818,43,22,
46515,26,20,
41465,26,33,
44475,26,22,
40190,28,22,
44641,30,25,
39880,41,23,
42338,30,21,
39857,30,20,
39569,26,21,
42214,36,20,
40601,25,21,
40217,28,21,
40987,26,20,
40032,27,20,
40496,26,22,
42082,31,22,
41387,27,20,
39155,25,20,
41107,25,22,
39032,30,22,
40632,30,23,
40105,26,21,
43848,29,20,
39653,27,23,
39983,28,21,
40078,27,32,
41282,26,22,
40038,28,25,
40373,27,21,
39814,27,23,
42185,26,38,
43521,30,22,
39336,25,20,
39156,26,20,
40518,26,22,
42722,29,31,
40669,27,22,
40223,41,20,
45325,24,22,
40488,26,22,
40199,31,21,
44150,34,22,
40415,26,22,
41782,28,34,
40980,26,22,
40905,30,23,
40631,29,23,
40804,28,23,
39794,27,20,
39890,27,19,
39568,27,21,
39026,28,22,
39980,27,22,
44532,27,21,
40311,28,22,
39739,27,22,
39063,37,33,
40513,36,20,
39918,27,23,
41756,26,21,
40103,29,23,
40747,28,21,
44111,33,23,
40626,26,22,
39615,34,21,
39069,35,21,
39663,24,23,
39830,25,22,
40136,28,21,
40058,33,20,
44824,30,22,
39648,63,22,
39337,33,21,
39265,37,22,
39969,28,21,
41527,28,22,
41452,40,21,
40143,35,20,
40353,26,23,
39718,33,21,
39478,25,20,
39096,35,21,
39647,26,20,
39225,28,21,
39398,27,23,
38952,30,21,
40271,26,34,
38755,34,22,
44246,47,24,
40436,40,21,
40968,29,21,
41688,26,22,
39307,28,19,
40363,27,22,
38904,37,20,
41074,30,22,
47710,30,33,
39224,27,21,
39816,28,22,
39147,26,22,
39754,25,22,
39274,26,21,
40732,27,21,
59628,27,22,
39636,30,21,
38959,33,20,
40414,25,22,
39128,28,20,
41339,26,27,
40170,28,21,
40335,26,20,
38933,26,22,
39912,33,20,
42877,33,21,
40460,36,23,
38840,29,20,
40624,25,24,
39159,26,21,
45852,31,23,
39701,32,22,
40394,29,21,
39055,30,20,
39493,25,20,
39303,27,21,
42378,27,21,
40016,31,21,
58567,56,22,
42560,29,21,
44247,31,23,
44775,41,20,
39357,26,21,
43013,33,23,
39983,27,21,
40236,32,20,
40263,29,21,
40368,30,21,
40319,33,33,
40639,37,24,
40266,27,21,
40973,36,21,
39318,26,20,
39115,35,20,
40285,30,22,
38833,27,20,
40173,27,20,
40048,35,20,
45901,29,23,
41882,29,21,
40414,57,27,
39268,28,22,
39020,26,21,
38783,28,21,
39089,27,20,
46788,30,49,
39209,26,21,
46987,31,24,
40279,34,22,
39443,28,21,
39376,27,21,
39701,27,22,
40176,27,22,
42874,26,32,
40232,31,21,
39881,28,32,
39957,27,22,
40537,29,21,
49797,32,23,
38972,27,20,
43881,40,30,
39061,36,20,
43608,27,24,
42894,27,23,
41728,25,20,
39328,27,22,
41375,40,22,
54534,50,23,
39983,29,20,
39120,26,22,
39436,25,20,
41571,26,24,
39336,25,22,
39196,26,20,
40420,25,20,
40091,28,19,
45331,26,21,
39714,29,24,
40351,25,21,
41060,43,30,
42360,28,21,
41227,27,20,
39291,26,21,
45191,25,21,
39299,36,21,
39203,36,20,
40042,28,21,
40428,26,20,
39177,28,21,
45454,30,23,
39286,36,33,
40667,24,35,
42204,25,19,
40006,26,21,
42378,25,21,
38977,26,20,
38999,27,20,
43152,27,22,
39922,27,22,
40257,27,26,
40082,25,21,
40412,26,22,
44784,65,37,
38854,28,33,
40444,27,22,
41044,28,22,
40303,27,22,
40155,26,21,
39259,25,30,
39426,35,20,
40075,29,21,
39312,27,22,
41510,26,21,
39120,25,21,
46452,37,22,
39159,24,21,
40561,28,22,
39129,29,20,
39333,27,20,
40608,26,34,
39846,25,21,
39201,32,21,
39982,26,22,
39319,27,21,
39237,25,42,
39628,29,21,
40406,27,20,
39911,33,30,
39178,25,33,
39128,30,30,
45303,31,41,
38736,25,36,
39380,26,20,
42692,32,21,
42958,33,23,
39113,28,20,
39554,26,22,
39769,28,21,
44845,39,22,
39534,35,40,
39102,27,20,
40224,27,24,
40163,28,21,
39625,28,19,
40166,27,39,
39190,26,34,
40166,27,29,
39990,28,21,
40197,26,20,
39784,28,21,
40098,25,31,
43406,39,23,
39191,24,21,
39049,28,21,
39395,26,21,
39736,26,30,
39220,26,23,
39134,27,20,
39319,27,21,
39986,28,22,
40367,29,20,
39601,28,32,
39799,43,21,
39261,27,32,
39172,26,19,
40143,24,22,
40005,28,22,
40028,25,20,
48175,45,23,
42208,36,19,
40143,28,22,
39286,29,20,
40331,28,21,
40885,29,22,
42159,24,20,
41127,37,22,
40402,27,20,
39908,28,20,
39330,25,23,
38898,25,19,
39217,25,19,
41985,37,31,
40234,35,20,
39965,26,20,
39101,25,20,
41156,28,21,
39466,25,22,
41027,28,22,
39387,28,20,
40105,30,21,
41213,28,21,
38936,27,31,
39937,39,22,
39419,37,19,
39394,26,23,
39590,25,20,
48225,32,23,
41927,26,22,
39387,33,29,
39989,38,34,
40257,27,22,
41142,30,21,
40255,28,21,
39722,28,23,
39393,27,19,
41829,34,21,
39041,27,21,
39249,26,22,
39543,25,21,
38811,28,21,
42116,29,21,
45166,45,34,
40561,26,21,
40118,30,21,
39582,26,20,
39786,26,21,
39599,38,20,
40707,38,21,
39227,26,24,
39517,24,21,
40143,26,20,
40183,25,21,
40207,28,35,
41367,27,22,
44426,28,22,
42518,25,22,
40155,25,23,
39956,27,21,
40385,38,21,
39868,31,22,
39352,28,20,
39973,30,20,
40076,32,22,
40046,47,23,
39453,25,20,
42286,27,22,
39565,34,19,
39222,25,21,
39470,27,22,
39193,32,20,
39825,37,20,
40158,26,21,
40117,25,20,
40537,28,22,
46024,43,23,
39456,28,20,
39160,56,21,
39221,52,20,
42453,26,24,
39224,26,23,
39576,38,22,
39171,38,25,
39034,26,20,
38885,31,21,
39199,35,22,
45399,25,22,
