Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
32,231265,26,
28,159665,23,
15,148128,33,
29,148415,22,
16,157290,35,
28,143864,22,
82,225170,22,
325,146951,22,
46,145089,21,
82,169315,20,
610,287326,30,
20,152615,23,
14,160191,21,
18,146208,22,
16,155063,21,
15,152501,21,
17,148230,32,
15,137850,22,
15,143794,21,
16,153908,21,
16,144431,21,
17,150836,23,
61,149227,35,
14,406720,22,
13,151162,21,
58,169300,24,
15,159326,24,
14,147218,22,
15,149756,23,
15,167626,21,
16,151734,22,
14,170822,23,
27,305419,64,
44,151343,21,
56,188650,19,
59,146040,22,
73,152573,22,
14,148434,68,
45,137706,33,
15,147834,22,
53,146291,22,
16,146846,21,
47,143706,22,
102,177027,22,
40,140893,32,
16,161903,35,
15,149649,21,
28,142845,23,
14,159779,24,
144,144319,21,
45,164281,21,
15,169018,32,
52,159386,22,
28,141958,21,
16,149656,28,
16,159594,24,
28,140720,21,
14,137968,30,
28,144416,22,
30,159176,22,
15,147646,21,
16,142350,22,
17,145798,21,
16,146892,32,
28,152880,20,
30,144689,23,
13,147369,21,
28,142833,21,
17,154255,50,
14,145590,32,
20,143975,20,
15,149493,22,
20,150546,20,
15,176945,22,
29,186422,23,
29,152596,32,
27,141118,21,
14,152233,22,
15,138443,21,
17,148848,36,
42,144906,21,
28,144533,32,
29,145293,24,
29,148837,22,
16,152063,22,
14,148338,21,
29,156595,20,
15,140905,22,
17,147950,20,
55,177573,34,
30,156139,24,
17,153651,35,
16,225981,24,
31,184368,23,
27,135379,32,
43,172816,34,
29,146162,25,
14,144835,22,
15,154952,23,
44,141782,23,
51,177380,25,
43,154444,20,
57,146275,21,
14,149360,22,
15,147788,22,
16,141271,21,
58,162657,22,
67,160903,20,
371,187218,21,
15,151154,22,
14,146181,22,
15,141831,21,
16,149102,23,
16,151576,22,
42,148608,22,
29,141633,20,
39,145592,20,
16,141230,48,
32,168368,40,
16,142632,36,
14,144155,36,
28,143231,22,
30,144221,20,
27,153250,23,
15,148209,34,
14,156477,23,
28,163106,21,
18,145886,22,
30,151244,21,
36,144246,54,
15,153063,47,
15,141005,20,
15,140798,19,
28,147314,20,
14,149137,18,
45,146614,20,
13,144839,31,
15,154044,20,
15,169548,18,
72,161504,20,
15,162345,33,
28,142628,31,
16,148609,32,
15,145915,20,
18,148705,20,
31,147564,20,
26,142966,31,
107,168566,20,
14,143843,30,
42,151034,22,
26,139179,19,
17,144743,48,
27,142397,31,
45,142306,23,
16,153740,33,
15,141946,18,
28,142731,20,
14,145695,20,
15,145054,32,
28,141583,22,
16,145094,29,
27,142465,20,
17,150898,21,
15,144629,20,
17,149460,33,
140,200253,20,
54,146267,32,
26,148425,19,
28,142154,20,
15,142595,22,
46,157822,33,
35,264625,21,
14,155247,32,
67,150070,21,
16,147266,23,
15,180675,24,
16,147262,31,
45,138955,21,
45,153145,47,
43,141726,47,
45,147592,22,
58,162386,33,
66,152098,29,
14,153649,22,
105,143897,30,
27,138007,21,
28,172041,23,
14,138620,19,
15,151686,30,
63,145940,22,
17,146208,32,
28,139443,22,
15,146723,21,
14,152454,23,
15,148548,33,
14,149730,21,
30,150998,37,
113,169803,20,
16,151549,23,
44,150373,21,
14,142394,32,
28,145048,22,
38,165239,30,
43,142871,34,
15,148406,25,
15,157594,25,
15,148006,31,
21,145650,21,
29,155557,33,
27,151794,21,
15,145161,25,
44,151480,22,
14,152095,34,
39,145803,20,
16,147711,33,
16,162889,22,
43,138475,21,
45,148302,33,
28,142934,32,
16,148001,22,
26,137105,31,
16,141139,21,
16,140677,21,
43,144250,21,
49,162214,34,
28,147033,21,
18,145006,30,
20,144517,20,
16,143724,21,
47,155323,2414,
27,138407,32,
15,147399,21,
15,140001,32,
16,145168,22,
46,143837,22,
50,190788,23,
15,145371,31,
44,146922,23,
18,159670,35,
51,141113,22,
18,157230,47,
15,152108,22,
14,145977,32,
14,138820,21,
14,152714,33,
44,139081,21,
15,144738,23,
41,198658,21,
24,280646,80,
15,151319,21,
101,137926,32,
28,182205,24,
15,138101,21,
33,172914,22,
40,150384,30,
59,154450,22,
16,148582,33,
17,147499,21,
16,148285,23,
15,173888,22,
28,154187,31,
15,241320,19,
15,172309,31,
47,143895,21,
28,143052,29,
15,154452,21,
57,180989,30,
28,142387,21,
14,145933,33,
26,138399,22,
29,145578,22,
14,148555,23,
16,150742,32,
28,138478,19,
28,143965,31,
14,144660,20,
27,165698,22,
43,146266,20,
16,153480,32,
15,144278,21,
62,155605,32,
15,141108,22,
15,153999,23,
16,141046,35,
14,144779,32,
29,143017,21,
16,145682,30,
31,151549,24,
16,143781,22,
34,140939,21,
28,138800,30,
17,142383,20,
27,170022,34,
43,149562,18,
43,151600,24,
29,138660,21,
15,150981,34,
15,148138,21,
16,165691,32,
45,146754,25,
17013,152596,21,
29,145597,22,
17,144922,31,
14,144848,22,
16,167621,33,
21,139122,21,
28,141633,22,
15,141460,21,
44,149055,31,
15,144099,21,
15,146358,31,
16,170942,25,
28,156564,23,
16,145575,22,
57,145954,31,
16,142792,20,
29,151176,32,
26,140885,21,
17,151281,25,
16,149639,21,
15,145745,32,
15,146897,22,
15,166996,30,
15,144928,20,
35,152839,23,
44,144818,22,
16,154445,31,
15,149206,23,
30,151390,32,
14,138851,21,
17,166890,31,
59,151417,20,
53,154124,31,
28,151657,24,
14,147068,32,
15,143447,22,
30,150480,22,
15,143127,20,
16,148621,32,
26,144349,22,
15,182230,33,
114,158095,22,
49,151737,20,
14,140460,22,
16,165874,31,
14,140358,21,
15,167636,32,
15,165227,22,
17,375180,119,
15,154699,23,
27,148893,30,
27,139667,22,
14,148913,32,
43,140600,22,
28,151150,25,
43,146374,22,
72,168899,30,
44,160116,24,
15,144750,31,
37,145976,22,
17,143433,24,
39,195733,21,
14,147283,31,
15,144967,21,
29,138103,31,
14,140997,21,
15,145980,21,
28,140855,21,
15,154118,31,
15,145407,22,
15,151092,32,
20,145557,21,
14,142317,23,
21,136899,22,
14,147813,31,
15,144254,22,
29,138482,29,
15,140380,21,
28,146263,22,
46,148876,24,
28,151053,33,
15,144436,23,
16,175598,31,
14,140812,22,
13,144299,22,
15,141405,22,
15,152068,30,
45,154245,22,
52,139541,30,
28,146575,21,
14,142498,23,
15,146093,21,
56,138306,33,
48,142518,21,
43,148830,35,
13,144200,22,
30,183118,23,
29,142739,22,
49,150542,30,
16,141921,22,
16,147686,33,
16,144933,22,
28,143193,22,
15,145586,22,
16,144894,32,
15,140687,22,
15,150339,31,
16,147971,21,
15,148708,19,
16,143073,22,
45,161315,31,
84,145812,21,
87,144723,33,
