Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
5150,8678,7570,
4596,8890,7901,
4576,7785,29467,
4595,8105,8427,
4507,8319,8335,
4663,8561,8252,
4496,8518,8305,
5080,9120,8366,
4391,8409,8420,
4354,8006,7750,
4718,8610,8907,
4634,8380,10431,
4608,8535,10475,
6413,11050,11804,
6513,11708,11594,
5271,11379,10906,
4594,8344,9832,
4552,8768,9759,
4606,8243,8361,
5655,10352,10244,
6231,11668,11618,
5472,9850,9526,
6722,11016,11913,
5302,10667,10688,
5625,9215,9639,
5582,11192,14378,
6018,9713,10466,
5318,9494,9537,
6417,11424,12163,
6486,10017,11059,
5263,10658,10114,
5499,9957,9533,
5996,11177,10821,
5258,9649,9605,
5340,9352,9554,
6698,11414,11439,
6641,10167,12140,
5281,12026,10657,
5285,11306,11443,
6857,11109,10525,
5272,9330,9525,
5888,11141,11394,
5656,11682,10981,
7032,10114,10550,
5903,11281,11399,
5789,9324,10186,
6431,10982,11296,
5881,10396,10641,
5223,9749,10029,
6653,11399,11076,
5857,10104,11089,
6184,10794,11231,
6553,17080,11627,
5938,11098,11014,
5333,11586,9354,
6463,10615,11392,
5950,9201,11305,
5871,9862,11022,
5895,10467,10587,
6395,11383,11432,
5199,9828,10136,
5518,11198,11417,
5216,10678,10589,
6414,11142,11016,
5371,11331,11136,
5445,9482,11120,
5924,10335,10885,
6173,10627,10892,
5222,10990,12184,
5305,9824,9537,
7099,10275,11264,
5858,11237,10972,
5243,9338,10892,
5187,10581,11149,
5794,11082,11195,
5196,9471,9458,
6794,10939,11626,
6391,11407,11237,
6414,12830,9121,
7056,12173,11439,
5251,11291,11949,
6508,11062,12282,
5299,9831,11391,
6497,10621,10857,
5950,11451,11354,
5230,9723,9663,
6639,9992,11609,
5404,9896,10958,
5223,9823,9589,
5970,11113,11084,
6356,12438,11757,
5301,11086,10563,
6345,13566,12709,
5944,12117,9992,
5613,11293,9773,
6280,9788,10167,
5458,12202,10173,
6516,9832,9655,
5578,9320,9412,
5480,9756,9613,
5235,9221,9022,
5323,9639,9135,
5271,8799,9624,
5350,9716,10209,
5243,9617,9067,
5248,9252,9022,
5311,9678,9587,
5950,10891,11899,
6500,11370,11498,
5226,9865,9523,
5937,11246,11265,
5241,11107,11180,
5284,9352,10277,
5906,11028,10873,
5245,10664,11537,
5502,9688,10217,
5776,11021,11171,
6416,10825,10820,
5723,9030,10918,
5271,11203,11560,
6868,11666,11135,
5173,9758,9676,
6643,12312,11648,
5221,10994,11382,
5809,9599,10097,
5395,14495,10345,
5248,14039,10281,
5956,10046,11228,
5979,8835,10872,
5167,10613,10747,
6310,9892,10740,
5241,10495,11829,
5212,11008,11502,
5501,10470,10842,
5587,10766,11368,
5336,11360,11673,
6302,10319,11048,
6524,11319,11175,
6412,11387,11291,
6286,11203,11399,
5207,10345,11165,
6717,10756,10897,
5398,10800,10672,
5446,11303,11899,
6434,10618,11462,
5278,10378,9339,
5871,10297,10893,
5181,11109,12064,
9164,9128,11269,
7212,12390,12434,
6253,9895,11187,
6137,10925,11802,
6490,10946,10657,
5371,9961,11217,
10010,10746,14408,
5232,10882,11938,
5382,10763,11977,
6344,11538,15342,
5258,11086,12204,
6509,11640,12045,
6433,11463,11907,
5275,11337,11502,
6349,10743,11113,
6463,11598,11719,
5708,9558,9775,
6646,10759,11399,
6527,11452,11865,
6159,10122,10246,
6393,11637,10591,
5568,10269,10319,
6460,11686,11610,
6566,11793,11725,
6677,12445,12319,
5139,11451,10833,
6540,11362,10889,
6372,13139,10626,
6384,10858,11491,
6460,11226,11078,
7344,11906,12103,
5091,11119,11633,
6535,11915,11584,
7143,10628,11100,
5694,9549,10241,
5339,9251,9816,
5554,10178,11340,
6140,9707,10971,
6172,11906,12253,
5405,10360,10067,
6894,11959,11509,
6917,11713,11612,
5504,10185,10013,
6883,12069,11863,
6697,11504,10843,
5460,10368,10877,
6847,11847,11559,
6658,11441,11270,
5517,9876,10023,
7479,15572,11505,
5237,11012,11426,
5545,9629,10324,
6439,10398,11572,
5140,9265,9618,
5544,9717,9446,
5316,9228,9542,
5290,9801,9508,
5548,9237,9762,
5815,10999,11480,
5254,9700,11305,
5300,9766,9638,
6694,11277,15186,
6054,8696,10827,
5917,9072,10038,
5990,10188,11040,
6376,10411,10491,
5938,11132,11270,
5218,10061,10389,
6574,11181,11577,
6525,12276,11971,
7000,11829,11614,
6999,11364,11485,
5435,10305,9976,
5273,11915,10044,
6781,11439,11475,
5210,9991,10090,
7113,11382,11015,
6827,11655,11940,
5345,9781,9497,
6595,10584,11139,
6350,11271,10820,
5232,9357,9516,
6508,10857,16768,
5440,10346,12543,
5776,8817,10806,
5247,10530,11376,
5185,11090,10392,
5474,9956,10279,
6365,10627,10720,
5728,10612,10835,
6809,11850,11912,
5138,11279,12216,
6552,11261,11685,
6561,11373,12065,
7018,10572,11587,
6411,11779,11748,
5507,9917,10862,
6800,10921,11899,
5500,10288,10026,
7594,11225,11634,
5651,10204,9927,
6506,10788,10699,
6431,11525,11192,
6872,12819,11635,
6557,10741,14421,
5318,10379,11592,
6029,10612,11202,
6353,10778,11395,
5235,9928,9472,
6574,10117,10861,
6314,10957,11013,
6826,11179,11230,
5297,9361,10264,
6191,10867,11533,
6322,10932,10940,
6900,11757,11273,
6785,10280,15421,
5233,9522,9432,
5293,10621,9654,
5544,9786,10061,
5244,9866,9519,
5235,10584,11126,
4535,8171,8147,
5358,9407,9476,
4413,8312,8110,
4469,7978,8208,
5723,10001,9840,
4522,8294,8705,
4511,7934,8650,
4493,8378,8763,
5281,9819,9387,
4471,8060,8043,
4592,8166,8083,
4448,8032,8022,
4647,8551,8321,
4639,8560,8810,
4573,8730,8061,
5262,9825,10076,
4889,9273,8811,
4842,8828,9671,
5301,9485,9485,
4955,10154,10716,
4791,8925,8655,
4766,8986,10790,
4716,9054,8564,
6849,11632,11671,
6952,11100,11925,
5642,9897,10177,
5450,9806,10222,
8431,9322,9639,
5505,8656,8630,
5981,10364,10910,
4793,11961,8753,
5608,9929,10125,
6263,10887,9892,
4899,9171,9301,
5658,11705,10674,
4781,8876,9259,
4782,8698,8593,
4829,8923,8626,
4861,9890,9237,
4889,8862,9209,
4887,9103,8952,
5388,9377,10150,
4993,9268,10140,
4846,8834,8771,
5217,10026,11247,
4931,8855,9423,
4883,8701,9128,
4918,9530,9444,
4891,10185,9010,
4822,8834,8689,
4873,8831,8850,
4868,9406,9734,
4896,8806,8760,
4921,8715,9417,
4929,9223,9412,
4851,9412,9849,
4855,8826,8923,
5481,9947,10007,
6327,10267,11050,
4987,9239,10077,
4836,11149,9165,
4924,8702,9445,
6116,9048,10525,
4899,9075,10298,
4898,9117,9363,
6200,8965,10495,
5079,8800,10172,
4853,9238,10355,
4859,8650,8826,
6159,10451,11528,
5304,11366,11798,
4874,10725,11035,
4883,8664,10110,
4794,8805,9007,
4856,9247,9438,
