Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
90795,548082,475365,
20067,591176,595698,
172067,487202,291653,
145829,328457,297136,
26194,597421,622440,
229490,8241,3703,
21015,610635,660529,
153664,240704,215643,
99246,327987,343054,
126733,320366,276756,
191410,130152,108704,
90483,341168,393007,
25268,978349,932247,
222160,24141,9305,
51611,616743,631923,
96693,379838,355263,
21804,584888,597909,
14712,589173,619876,
61463,453776,456692,
212677,98713,77312,
193160,122178,104006,
213029,79543,54564,
195362,113421,92737,
226471,6907,3954,
162417,201020,179226,
1472,664140,687345,
216177,68390,45614,
162026,349666,341650,
62749,536769,552417,
110195,418460,425321,
80162,566289,532602,
33895,562618,562031,
153013,327627,268224,
4276,602678,778612,
147874,347933,325541,
183611,146846,116024,
98054,360693,344268,
203835,97778,71163,
169133,163758,145455,
82761,424027,373794,
194514,138362,116706,
221425,31683,15670,
21901,561446,625331,
11642,742465,719643,
23739,563595,596518,
145092,232153,213488,
42900,497666,577501,
146457,269571,220834,
1556,663333,721128,
71894,460771,440835,
231165,106577,78293,
12651,566123,680038,
122500,292035,278054,
35584,525269,528622,
158185,197868,212375,
154051,211072,189218,
53752,599179,536010,
54596,479837,472135,
160771,199831,188570,
66848,454147,479220,
60892,456507,488457,
147043,236679,216370,
107182,530180,492195,
213142,61892,25538,
159495,216866,250664,
3713,601870,730934,
189866,143534,125125,
83249,496080,515162,
93635,471036,445930,
220037,93870,54453,
129850,349536,291396,
164521,196191,176204,
192189,124619,97415,
5436,817241,829534,
75613,469676,466428,
159257,255943,239452,
131708,265820,246163,
186923,185215,120863,
198215,111550,112875,
183117,221907,187494,
98419,453325,380670,
60832,1173869,590818,
54646,559170,499448,
195867,130328,102942,
217850,29033,12757,
20449,561139,598087,
153048,233413,209942,
237463,5945,2909,
117512,378542,294888,
20681,558973,613456,
48772,471625,475759,
127518,325806,284528,
59827,550394,555147,
184206,241255,230158,
48747,572321,546976,
14800,633208,691718,
108737,408659,380323,
64430,584454,584377,
140886,244737,227982,
82658,438722,421133,
145113,448864,397300,
91291,483153,439058,
48460,527767,611645,
153723,227836,209021,
95908,325489,327537,
63538,459556,483317,
2036,610530,694049,
141519,280827,276700,
161325,203916,177560,
14936,602703,638992,
223170,53043,35718,
119647,304386,287955,
240398,90191,66864,
62501,491596,513649,
227670,25087,11172,
114278,308278,311590,
127988,338321,319756,
158062,229209,215224,
28958,611872,606968,
22597,1087492,801929,
202951,166369,132721,
30809,592182,628676,
228323,50194,25749,
172700,155967,135082,
73026,403963,410434,
19942,641164,615537,
222463,49826,29063,
39757,503513,557128,
141429,498603,1526006,
148170,294929,269588,
21985,607880,638062,
12512,726522,688933,
216002,55649,32328,
183700,132121,113314,
212471,63471,41584,
134683,322583,312150,
75526,442462,487126,
236083,20019,8181,
233384,97209,66937,
61369,446143,434775,
64422,509353,448096,
87395,375523,424186,
209853,75594,51214,
205191,126717,93369,
44427,554465,604251,
95009,526977,494491,
178545,231146,202000,
147143,233325,215419,
46335,542446,504847,
75483,542014,528897,
3284,614838,658550,
26442,666524,655533,
120505,307299,291863,
41070,516617,519879,
131858,269810,261360,
165965,177705,159916,
124997,525043,474912,
155906,325404,280642,
11149,844260,903131,
184785,230168,192994,
65659,501456,467939,
98952,358970,341157,
48273,488339,541167,
152152,244415,218127,
38321,548972,539519,
34245,661198,770011,
139462,370960,342720,
182639,192689,136662,
132340,325754,286238,
146200,255562,268446,
142215,262599,257825,
9712,805770,913882,
131685,365995,372365,
12626,590047,673815,
208686,80356,54443,
164760,197112,178376,
118800,408341,404721,
80042,379707,360740,
119241,325721,278578,
238831,19188,6701,
221348,72621,47577,
132381,296173,272170,
224580,91570,66673,
28439,680276,677767,
170650,186448,185339,
32826,633485,608912,
190995,151315,125059,
38133,605041,683677,
141273,297505,286223,
44149,538568,581472,
181007,149907,130506,
80173,1009495,802088,
106506,479901,458220,
160577,249394,215851,
4723,921485,866061,
226331,51435,23706,
218882,56171,27315,
218901,53101,28277,
463,701443,750544,
200733,105189,81263,
152339,240826,215425,
156616,249299,249240,
24916,556817,606125,
8555,597768,679034,
93496,387017,352510,
84716,415476,438053,
144642,346538,353148,
185976,140192,118395,
29890,667107,643610,
46915,505280,532937,
15179,642406,698849,
39176,551344,546190,
168985,190410,173663,
185498,137711,115771,
131613,274475,260555,
198832,133815,111920,
198505,167874,157008,
178473,155283,135086,
236044,79830,36067,
104860,333041,330857,
126580,298788,280756,
94869,422585,408290,
187250,135942,135906,
192486,158077,131291,
34618,653694,623723,
96808,429461,439174,
20918,657507,648656,
25660,551975,577414,
128675,271114,252331,
98956,475166,426307,
218116,41300,19375,
79208,500073,504801,
81765,415251,410534,
174713,318928,267838,
8453,615560,633250,
257680,10677,4918,
113634,305512,390964,
88741,384690,369246,
160536,193561,180309,
183564,140258,115627,
124862,355290,358731,
142080,245130,230738,
167987,210882,188290,
207712,170748,135660,
156118,219745,205070,
139987,287979,266564,
207733,221500,164343,
130766,326518,308643,
94613,410470,391763,
27113,693440,826317,
155495,266122,240261,
150211,437959,389909,
181201,194853,168548,
235240,3103,1394,
27014,841007,699162,
197165,123606,102481,
229514,47962,28612,
138342,269919,249660,
66517,607273,525032,
149994,328760,246519,
59693,759718,606466,
56317,508513,522304,
66890,437251,496819,
195153,120583,99224,
74798,448945,458409,
229988,49065,23446,
65450,432029,459234,
16493,675727,634596,
115348,357439,319229,
17025,597751,637320,
8726,649014,705194,
69887,490060,483677,
171974,219700,196427,
228100,17122,7994,
12310,672521,712342,
165943,221287,199776,
151872,216272,198638,
241375,66044,17531,
35641,635649,715431,
200826,120117,96666,
36636,622886,612709,
138254,288810,244477,
48688,574222,645226,
163043,300760,233343,
82099,392612,520521,
110284,371597,333781,
105833,317576,302894,
18901,709765,777100,
55935,535655,587155,
127577,269621,249377,
12724,651716,746903,
42441,525571,617695,
78224,461039,458299,
99824,371539,336183,
180870,237023,205140,
19547,2171155,811000,
109245,426804,427260,
846,749498,756576,
67017,442541,430048,
25831,654133,736992,
61345,507892,475574,
34933,574677,560450,
98399,351812,337507,
54311,612631,605867,
142195,333354,295219,
256014,41570,16200,
143030,259394,237197,
99514,364408,334016,
188743,174319,151987,
72617,449309,432427,
6213,677371,736924,
236538,31661,15384,
17843,664801,725303,
104291,340754,329313,
17839,749792,662910,
180580,210706,159346,
97672,378115,373743,
86763,508593,583870,
104650,468718,464975,
197321,153306,130873,
64460,498444,459728,
49900,742363,712445,
60204,574706,535808,
217213,85502,63408,
86930,492416,580452,
207762,133144,112823,
187095,139371,118223,
66217,531319,548799,
30796,649411,691649,
216502,68719,43473,
116906,303696,331149,
203936,120677,99058,
127377,372367,344161,
34586,575254,580035,
3559,952412,875517,
95756,419664,420589,
12109,677400,664558,
55778,554683,515651,
161134,252605,225734,
22848,655028,668862,
15410,814043,868117,
90677,491533,476600,
239890,105331,73074,
151482,265421,225523,
51959,560720,516696,
42230,788728,729393,
40466,588848,596685,
13129,619544,709961,
73969,488491,494709,
11047,635721,684603,
4282,687394,692570,
118910,310405,302362,
228845,35474,14418,
168676,209471,190977,
182622,183364,152642,
168311,238733,199206,
215482,59856,39739,
25041,640728,674601,
241891,98278,63310,
23088,713964,675717,
25287,678665,646909,
210577,137758,107070,
94447,422292,484306,
8240,642445,750749,
23306,622006,728226,
10142,905249,1011518,
86943,457434,538091,
127296,312255,297483,
87752,592107,566163,
54001,514394,553345,
184105,189437,188045,
19677,829258,885324,
77402,512895,457396,
220219,73810,42516,
46630,558844,600345,
114832,361000,378947,
183359,213507,180593,
20163,840171,858843,
198819,137225,105912,
30419,670729,679435,
160822,252652,233411,
103474,456138,391082,
21354,862544,854353,
95914,486746,477744,
30911,733188,763181,
34020,624020,602004,
78091,485854,465169,
197255,162789,137991,
219042,74487,47531,
204342,202931,154181,
176918,219207,187927,
33195,629448,620616,
143158,277813,343996,
198256,154672,125762,
239010,19541,8429,
65186,663905,644084,
23258,798845,836921,
253418,46275,19142,
88536,477155,453210,
116578,438533,411951,
240994,72433,35699,
234977,58881,21429,
170424,281281,252394,
208289,91428,63124,
276762,2857,1475,
191750,164474,161476,
193382,209425,176371,
109427,416533,384389,
208469,193910,137987,
82504,467808,440839,
26776,652742,666834,
64099,517576,507651,
104723,394417,427187,
5484,678388,729263,
214878,124376,98147,
191925,139026,115057,
121369,361286,328309,
25118,591177,645333,
216798,80561,55640,
150903,333977,308024,
116856,729832,447135,
227463,108930,75898,
121048,371154,329316,
152297,276491,255462,
221890,71841,50262,
111248,373709,397706,
80725,432146,426898,
162904,213632,222086,
96997,394434,370631,
61918,472033,498991,
199113,135666,112222,
110218,403506,367158,
26060,598438,646552,
219547,81388,46075,
208757,126740,90348,
178749,222716,197175,
40195,692238,690390,
8741,925064,830113,
165721,228681,201590,
936,804860,826445,
146379,318572,296754,
241273,8599,3239,
44089,619156,611759,
9301,708549,714540,
190693,232908,276732,
185748,153989,132561,
100169,443907,422313,
163560,257548,214173,
126531,321231,341279,
192967,136697,113358,
149064,279664,280644,
