Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
73952,24213,19327,
88341,47075,44608,
54309,63514,55389,
25949,113006,108340,
85110,29495,25044,
76974,29250,26493,
8922,130074,126231,
43303,85409,78203,
31240,99940,93053,
48460,78154,74276,
25942,101098,95604,
55712,68761,63284,
67907,43096,39182,
864,147885,145163,
19479,129381,119498,
86216,12127,9996,
16629,131754,121351,
14458,128304,122811,
1981,141825,133107,
91678,6203,6248,
36268,96229,91355,
20530,118688,112848,
18300,119294,113353,
76619,31517,26061,
23334,115395,111826,
35502,95375,91786,
72263,38883,33633,
40657,80073,75649,
8968,154385,146039,
64010,50473,46644,
53745,68667,65398,
7806,136913,133890,
7884,351257,385549,
6062,132341,125491,
54944,69473,60295,
14796,129952,116448,
94808,109,103,
54187,63569,65175,
91688,938,727,
27044,143977,110342,
50232,98149,70484,
11157,131216,133630,
52535,90436,60094,
9466,132647,133249,
88,146948,143173,
84459,19234,15824,
21669,115187,112051,
27074,104333,97007,
17925,123639,114097,
29146,104594,94663,
34695,158133,88129,
6101,153669,147031,
51060,70814,69694,
24797,110437,103276,
25661,116917,107142,
25850,105786,100834,
40139,88929,81602,
49005,77060,73653,
85928,16799,12932,
26854,115647,102261,
56521,69990,67070,
7774,163714,143740,
41029,97456,97118,
50647,70472,66933,
39762,86866,82684,
73431,38783,34838,
38011,93328,109236,
97046,14170,11251,
5950,160010,166304,
34688,104496,91502,
58525,65123,55981,
90497,13816,11986,
44794,74379,70082,
71472,43036,36385,
71509,41947,37828,
71897,40290,36348,
34842,98762,94683,
19398,130585,128381,
49681,66503,62130,
20397,117089,110604,
58471,69548,58141,
63652,64787,58993,
29864,104349,99237,
15313,129677,131667,
80010,30762,26538,
71605,35045,31662,
55665,63606,60231,
74268,33763,29307,
93134,3224,3194,
52344,70714,63042,
33347,93485,93961,
58762,70580,63539,
12413,133954,128419,
37540,86363,76992,
56725,69416,55691,
51266,75485,71447,
15826,133484,128986,
81387,20221,17070,
12191,132322,126875,
46155,77250,70887,
13216,135383,128034,
91409,4190,3218,
28777,116187,100341,
74547,38216,31650,
37377,95297,91176,
78608,43585,38959,
80056,33382,28737,
82735,19903,16237,
4256,146690,144498,
64769,63230,79018,
77249,37457,33639,
39090,90333,86258,
23651,107072,107284,
42634,88129,85409,
1247,142449,160110,
43951,84291,79325,
57727,61809,56048,
97778,4915,3954,
80783,26570,20731,
44973,78250,72990,
59999,55687,53575,
51498,68847,65512,
15512,202774,182667,
29440,102701,96668,
10986,130965,121644,
29170,108350,92947,
67027,71560,54192,
6297,138549,131328,
63118,59562,55640,
55419,66066,61314,
47529,73258,70362,
1409,147640,139991,
22528,114254,108152,
5090,140115,142740,
86815,15113,18266,
64073,50291,44875,
3814,142649,136782,
73429,45933,41737,
57389,60080,55966,
45969,75687,71939,
2619,151321,153355,
57794,59528,58660,
77567,32028,54532,
98119,8191,7118,
71570,38440,34743,
77206,33490,28697,
45218,79270,77872,
60789,46953,42043,
58859,68807,67224,
32755,98886,94077,
567,151664,147157,
94023,4575,2994,
41867,79289,74626,
88632,14850,10814,
44482,84410,77325,
19567,118116,114715,
34144,103286,94974,
