Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
500303,209,55,
533990,215,136,
518115,133,203,
530299,166,172,
534003,141,146,
581248,215,156,
574722,256,88,
523340,142,131,
532177,167,144,
558215,148,135,
582009,123,34,
542447,178,139,
524830,191,55,
536755,89,56,
535986,115,93,
525132,88,88,
561393,160,33,
524542,132,24,
535635,167,165,
535048,69,102,
527205,68,102,
535118,110,76,
534133,106,158,
563154,85,55,
539665,71,55,
560903,163,137,
536740,105,52,
546641,161,121,
553726,96,54,
568517,68,113,
536860,143,96,
528477,106,38,
538698,94,56,
538708,139,121,
567147,103,77,
537275,154,124,
544744,90,102,
538392,127,72,
536130,71,94,
531043,219,122,
584433,239,136,
522644,130,186,
537510,73,53,
549959,136,128,
587903,226,115,
537328,127,80,
551590,90,53,
537852,122,107,
565663,149,110,
524570,154,77,
540696,90,48,
579296,108,100,
563858,109,68,
536960,72,62,
550485,135,24,
548266,117,49,
531063,68,103,
565333,146,85,
565450,71,151,
524894,122,58,
546752,121,46,
533802,97,55,
526139,100,114,
537100,139,98,
566644,82,41,
570820,187,27,
538253,73,56,
540374,105,56,
524179,153,49,
547385,166,131,
561048,122,101,
543991,140,59,
553000,100,120,
562504,137,173,
530241,72,35,
536252,93,78,
564084,125,78,
565126,140,107,
772205,188,103,
543201,88,37,
534348,66,66,
537403,74,39,
537806,199,58,
535746,84,33,
533885,147,101,
537636,141,39,
536360,83,63,
538696,99,56,
572614,70,38,
533764,124,101,
547330,72,39,
600537,190,177,
537177,122,104,
525877,67,41,
526553,70,50,
546129,125,226,
567308,126,53,
564956,84,57,
533630,85,100,
527741,79,38,
547502,137,63,
535067,68,93,
568346,183,44,
564698,148,92,
534236,94,92,
536245,274,185,
521957,137,70,
539631,91,96,
524695,172,38,
534418,88,130,
530730,101,40,
554418,69,62,
554268,147,28,
549936,213,99,
545772,65,57,
535156,107,52,
527121,150,118,
567301,93,198,
537440,124,40,
537469,86,206,
526526,160,28,
525164,143,117,
561223,124,96,
550965,76,45,
544045,140,54,
526828,104,75,
524473,107,80,
545644,103,204,
525042,65,37,
532333,109,82,
526206,169,130,
527907,148,43,
559148,241,76,
553286,79,160,
526842,148,348,
547713,127,133,
556169,131,96,
542989,79,73,
541333,214,88,
534712,68,45,
571404,252,96,
691081,98,54,
547795,142,52,
566965,138,74,
525558,106,38,
533611,91,119,
533739,72,55,
525105,174,38,
526246,187,174,
547724,77,65,
581183,156,92,
544581,109,40,
549339,109,53,
531834,86,43,
555706,163,52,
533448,140,52,
538824,156,61,
572409,104,56,
575593,96,74,
537771,100,107,
