Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
113,1711091,144,
28,1757905,49,
16,1754450,117,
28,1866387,76,
20,1743582,34,
15,1957147,22,
55,2228450,131,
114,1996366,104,
29,1945377,62,
21,1949879,48,
16,1942797,29,
32,1784709,112,
214,1844595,37,
15,1907956,177,
16,2278373,42,
30,1771989,22,
14,1762152,109,
16,1887621,19,
16,1796422,55,
16,1791372,81,
15,1975064,75,
15,1932180,65,
17,1823376,67,
15,1941089,21,
31,1846314,19,
15,1953975,148,
17,1894787,56,
54,2046672,24,
29,1694180,72,
82,1748086,35,
17,1760615,65,
15,1805276,56,
70,1713155,66,
294,2359051,109,
14,1905888,22,
16,1910853,130,
28,1778322,19,
90,1922487,20,
15,1842640,66,
15,1971194,29,
30,1771095,74,
15,1891840,22,
29,1823426,22,
17,1867406,53,
28,1789089,82,
15,1791979,79,
60,1929748,298,
15,1901532,78,
16,1705858,33,
15,1891022,107,
29,1748565,56,
30,1825763,35,
16,2016017,111,
29,1783034,61,
16,1958780,414,
15,1920591,86,
28,1780840,107,
13,1746140,74,
16,1752782,22,
28,2018454,29,
32,1957783,93,
15,1938740,75,
17,1803211,95,
21,1783167,52,
15,1803093,24,
14,1911726,92,
16,1804030,55,
15,1745962,61,
15,1704542,49,
30,1974715,63,
15,1808871,19,
29,1731588,60,
27,1905059,75,
15,1743208,74,
14,1736765,198,
14,1741841,72,
28,1881708,62,
65,2078020,94,
70,1819633,63,
30,1774434,97,
16,1878563,132,
29,1681920,79,
28,1767790,55,
15,1865479,59,
29,1785963,22,
49,1820055,65,
15,1749705,49,
15,1794361,50,
58,1747496,43,
14,1910328,21,
29,1917013,75,
15,1900274,205,
29,1774343,110,
15,1766847,55,
15,1824010,22,
15,1769023,67,
14,2840427,128,
57,1899936,149,
76,1749409,158,
21,1803971,21,
15,1787713,63,
29,1945658,62,
28,1830604,45,
27,1762646,21,
43,1741142,56,
27,1857033,129,
28,1879226,31,
15,1833526,171,
16,1783311,31,
17,1849142,60,
35,1794656,127,
22,1721275,41,
30,1888478,82,
16,1810084,39,
16,1994932,23,
28,3761638,86,
27,1932404,95,
29,2109961,22,
29,1949938,21,
15,2015651,60,
30,1806781,70,
16,2063155,43,
83,2242357,24,
198,3077391,517,
174,2352900,152,
32,1761504,49,
51,1860667,79,
126,1746818,150,
16,1752333,65,
48,1747379,77,
17,1769024,35,
30,1875300,64,
53,1789013,143,
132,1908675,55,
39,1815756,127,
41,1797605,57,
29,1820716,27,
30,1835055,42,
15,1880924,31,
45,3025149,117,
182,1974862,67,
56,1691299,48,
35,1834881,34,
34,1768371,89,
16,1786108,45,
16,1944599,91,
15,1801175,71,
14,1697804,22,
32,1812589,24,
16,1747363,21,
16,1779914,52,
58,1751124,421,
15,1728058,24,
18,1791538,47,
15,1765511,21,
29,1802429,20,
27,1898365,97,
15,1987236,20,
15,2163305,20,
21,1881807,84,
14,1815605,60,
16,1737307,44,
28,1912101,61,
27,1761090,364,
15,1801418,39,
28,1741654,60,
17,2034375,52,
16,1890669,63,
15,2019443,63,
16,1978595,57,
15,1971104,42,
31,2031930,229,
15,1813593,57,
16,1836675,86,
29,1759850,48,
16,2004468,64,
29,2110650,83,
15,2156127,75,
30,2218473,74,
30,2189986,75,
15,2042459,86,
14,1777922,56,
15,1775245,88,
15,1897604,22,
16,1770350,55,
27,2009186,91,
15,1827579,64,
16,1919947,69,
15,1757334,49,
16,1849458,22,
16,2210648,23,
108,2177430,60,
36,1918951,52,
29,1842721,34,
20,1805936,34,
62,1812385,51,
21,1901727,22,
21,1923443,68,
32,1962459,32,
28,1942194,33,
31,1853288,45,
21,1875961,89,
21,1980645,26,
22,1916466,59,
193,1694078,140,
31,1793210,84,
18,1929341,91,
29,1798739,26,
29,1868479,62,
30,2223663,24,
17,1805013,58,
28,1888547,339,
29,2019193,22,
17,2085321,69,
145,3573370,62,
70,1981587,86,
28,1787100,75,
28,1829027,60,
28,1755292,40,
57,1741108,70,
16,1772444,98,
30,1940008,54,
91,1986970,32,
15,1833896,67,
29,1969317,72,
14,1977552,115,
15,1886192,26,
15,1805844,53,
15,1773755,66,
29,1770284,50,
29,1743833,22,
29,1771822,54,
15,1754876,94,
153,1743047,22,
30,1953457,54,
16,1835890,71,
16,1767373,22,
22,1742870,71,
28,1800075,64,
190,1990979,33,
99,1884956,23,
28,1738399,63,
16,1881776,21,
15,1904112,150,
29,2019068,67,
163,1942495,21,
27,1997428,24,
15,1955577,117,
70,1883910,61,
43,1761578,53,
15,1917135,77,
141,1728225,61,
28,1901239,95,
55,1848037,24,
29,1904625,63,
15,1815221,60,
14,1956647,79,
174,1796828,62,
28,1963770,25,
19,1763790,46,
16,1775149,50,
29,1754633,52,
18,1833420,53,
193,1793229,71,
29,1929454,495,
15,1827764,67,
16,1912379,24,
15,1785678,59,
29,1798657,22,
29,1876919,359,
30,1827718,68,
14,2011097,106,
28,1928282,22,
16,1752850,50,
28,1889942,74,
166,2066072,361,
29,1927834,61,
15,1750101,50,
15,1964715,79,
15,1900706,57,
28,1817650,67,
57,1689949,22,
29,1932204,48,
14,1976859,98,
56,1871503,20,
28,1936208,473,
291,1801299,324,
138,1982518,71,
28,1880896,106,
29,1816110,40,
15,1820819,22,
15,1761814,63,
15,1767208,21,
59,1733126,51,
28,1831281,45,
15,1828207,28,
15,1764724,72,
30,1939963,90,
17,1909470,62,
153,1702076,42,
30,1756992,53,
28,1798665,81,
16,1960845,21,
16,2200402,59,
27,1869136,22,
29,1777057,20,
28,1883560,68,
29,1766168,21,
14,1754104,29,
15,1757012,75,
16,1832532,41,
256,1736332,21,
65,1842576,53,
27,1879162,50,
16,1923259,63,
16,1845551,57,
29,1859470,34,
153,1720573,55,
44,1843504,23,
29,1798464,23,
21,1754311,21,
14,1902427,53,
29,1959631,52,
138,1811926,80,
29,1778093,21,
15,1918002,21,
15,1800686,74,
15,1772192,59,
70,1836295,23,
156,1823394,39,
30,1988516,22,
15,1825199,58,
16,1870622,23,
15,1766507,51,
15,1837459,42,
51,1714737,21,
29,1818099,62,
16,1837125,34,
17,2056188,71,
16,1877183,68,
28,1750278,65,
27,1834819,53,
39,1864172,73,
28,1791583,51,
15,1893620,94,
30,1777817,76,
14,1971567,22,
156,2052390,111,
15,2026147,22,
28,2011408,23,
15,1980260,64,
16,1737952,45,
16,1765601,33,
66,1778961,53,
30,1823385,64,
29,1797713,62,
25,1787828,70,
14,2013577,65,
26,1900101,76,
126,1717033,70,
29,1900133,58,
15,1972796,111,
16,1851855,55,
28,1900469,46,
29,1790642,74,
137,1781424,23,
28,1904263,76,
16,1794877,69,
28,1776792,48,
14,1854941,86,
16,1764650,26,
148,1751197,72,
46,1898726,78,
15,1876995,63,
16,1788105,55,
15,1780413,70,
29,1800369,59,
131,1717231,20,
28,1979337,56,
15,2529886,73,
16,1995114,56,
16,1837739,86,
15,1937862,22,
114,1834727,57,
28,1939588,22,
15,1806772,73,
15,1831196,61,
28,1858514,78,
29,1915931,76,
144,1742696,65,
28,1855018,108,
28,1847692,52,
16,1980191,74,
16,2030675,96,
19,1926222,50,
130,1829652,77,
126,2697120,74,
31,2145728,100,
16,1775957,54,
30,1969041,87,
14,1875890,62,
133,1798466,78,
29,1793015,57,
15,1801472,22,
14,2184223,83,
16,1813206,61,
15,1834777,58,
134,1938449,67,
28,1775963,60,
16,1832033,54,
15,1748849,22,
14,1973631,79,
16,1950335,50,
156,1725244,82,
29,1899436,64,
15,1766882,22,
28,2019892,21,
15,1818559,73,
16,1800534,60,
138,1704669,21,
15,1780224,49,
29,1960168,75,
30,1897205,79,
37,1813615,90,
16,1947518,66,
75,1801645,75,
56,1866637,21,
28,1819661,53,
17,1990199,21,
16,1835852,56,
29,1929300,84,
164,1857297,77,
29,1809316,66,
16,1789547,21,
38,1948738,21,
15,1815317,95,
29,1867828,44,
154,1746140,22,
26,1973632,67,
28,2050771,116,
23,1978843,32,
42,1755384,89,
15,2024798,76,
160,1981005,87,
29,1907463,51,
16,1799180,38,
16,1772155,22,
15,1862446,75,
15,1872321,40,
43,1749458,21,
16,1862003,64,
