Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
352545,1274316,920457,
184661,965199,935974,
186999,1020149,936316,
242982,1016760,947161,
218663,944717,955912,
199191,822578,900408,
208289,1095110,1021380,
209865,666539,740123,
202255,708762,717930,
205750,796320,812337,
216436,1018060,1246137,
199739,1292430,977954,
185292,1216435,977869,
184001,1475733,1046327,
225943,1007258,974198,
197016,957824,889103,
191500,934305,874731,
191295,807154,820131,
191887,808817,831140,
194715,757826,737325,
203753,909189,799666,
191029,724209,707365,
223528,1101273,1007699,
196113,993536,954276,
201799,1090949,1016666,
194642,957740,1072452,
194226,1094701,1017983,
192772,1000931,879823,
196826,899598,967550,
197050,886689,873699,
194367,814962,796415,
192974,701788,711410,
190682,912009,921580,
195594,731728,720685,
214776,1036258,990967,
205837,1015523,976888,
205480,1368640,1094258,
210514,986795,891709,
201735,939651,935027,
194888,922209,996810,
200195,971688,1151829,
194951,860961,841902,
200487,721347,714096,
197480,713856,694403,
189541,715167,787515,
196284,1048982,1138242,
218594,1078006,1043015,
191343,981115,897844,
199229,958374,922669,
200361,943086,911819,
190443,867448,903375,
205954,896842,989354,
199890,919739,964229,
192356,949106,951669,
193684,769322,758436,
195843,702030,778517,
192606,687828,749306,
200206,685127,767730,
229665,1143744,950800,
204262,1008193,905303,
201368,932804,875226,
196882,914796,1058825,
217719,1153336,906092,
182524,999755,821249,
197039,905405,874164,
194088,871896,933348,
203414,1006473,916976,
194130,951375,800442,
192446,699844,765725,
195166,879255,954503,
206635,987119,1038089,
197740,1003719,938445,
199500,933879,940746,
192282,952457,923636,
198132,851103,932242,
196925,959405,1024803,
202099,943299,877265,
194128,928770,992796,
193671,699713,737060,
194240,671401,738415,
191504,828100,934016,
194174,822814,810569,
205012,1072871,1020962,
194952,1069099,964873,
200241,1035086,939687,
197596,992963,934166,
211106,1003428,955919,
199590,963597,910247,
200518,881235,910966,
197273,710472,723669,
196760,695707,691304,
191403,665837,732186,
199580,844141,869988,
217988,829710,782553,
197857,931990,964179,
197714,954688,902323,
195718,932455,1018468,
198114,941309,978511,
204063,1017266,961660,
200136,1014619,926849,
203236,1273035,875733,
207754,993818,814226,
199503,765002,764063,
219852,872161,803257,
197200,728855,751133,
192639,739595,735356,
206126,1501383,943594,
199314,931630,1013544,
215133,1160332,1025556,
223595,1087279,968127,
196552,989091,920145,
197590,940922,910402,
194334,931744,898944,
194285,776834,732065,
196889,711104,742686,
199654,729438,723650,
197394,844165,808174,
199846,691004,764696,
213064,1010802,925526,
199778,967580,897525,
202829,937128,965985,
209285,1121878,953869,
215902,1029227,970233,
199828,962814,894115,
192051,942999,915635,
195625,968540,1092978,
199276,1027672,1061412,
197858,893913,827471,
202180,688418,727277,
192041,719291,723353,
204945,1116753,950896,
219327,1107781,1259237,
225973,1328547,930650,
260584,1083900,932277,
208142,965224,1007629,
211350,1049356,991135,
197206,995562,906205,
195418,1049480,847391,
189861,734009,731138,
192002,761719,734618,
194498,876427,918101,
196558,735871,743352,
206687,1073052,1039982,
192893,960756,1017598,
199253,987478,970697,
199882,1016717,935113,
197332,1005742,1024004,
198478,933073,906378,
198098,958786,887285,
221093,919066,960881,
190079,779624,773263,
191625,750344,811936,
189523,794949,745701,
196355,737554,732365,
231681,1032313,1105025,
191890,1037155,1017265,
200787,1097399,995675,
199915,981555,935144,
193699,855996,811387,
201952,832667,878079,
212682,965902,879079,
204524,787620,798345,
225090,748184,820410,
202086,865075,857785,
193955,928356,943411,
194012,764715,711313,
196750,1108531,1019421,
224224,1113145,1023058,
206681,1049841,1022651,
207502,964895,1012002,
202635,899426,974340,
220650,922364,978365,
198847,976662,897238,
225918,860692,828831,
226297,885888,869102,
219819,698483,777452,
194429,829356,845677,
197301,697128,791098,
207579,1165646,1033139,
236028,997949,919247,
195405,1011153,967230,
203753,925960,1114514,
203986,1087158,992364,
225834,964924,881269,
197641,978889,904238,
194380,745302,792170,
190036,1029438,1058110,
188834,942899,794321,
197888,738609,755837,
193705,685496,748445,
205945,1783768,1965200,
252700,1097224,916052,
205119,995696,1068218,
195911,1057959,960933,
195662,1008090,1071536,
197166,982165,972174,
201609,864655,892159,
199305,814784,886752,
190787,689357,824802,
194845,775695,759896,
190063,803896,755298,
194108,707820,742424,
201874,1041505,962704,
195517,933390,870948,
206651,900598,914402,
199888,911755,978736,
196251,1001947,1038862,
198380,913943,1007066,
197944,905304,990406,
191984,823693,956099,
241901,1097993,933430,
217071,760060,753651,
202692,693851,722835,
191636,687089,733638,
200100,1058318,1425452,
258743,1008003,1030496,
238964,1284587,1041770,
193849,1048060,948315,
198097,979140,900200,
205476,996718,933237,
186156,1008399,998958,
193897,897718,874864,
197331,869330,928551,
214562,753860,722890,
197523,684131,751328,
191221,702080,706564,
198803,981421,882977,
200944,921528,835654,
199583,1023954,918268,
200467,887033,997977,
195113,972864,971429,
192854,1054285,912893,
222926,932893,947978,
221231,1028717,1094189,
204560,700748,735553,
190433,695411,761527,
190575,694084,755519,
196701,826435,1041776,
281498,1246858,1111343,
198692,1029453,1045472,
192249,969524,944064,
200619,965199,932365,
205211,949415,974363,
223358,966027,917867,
193927,785442,841612,
195597,681496,708557,
193481,836619,906483,
193767,706684,787357,
189272,694281,878851,
191961,689199,818176,
199974,1025043,892054,
232948,987350,956922,
207195,959020,957472,
198207,969770,1012764,
203129,957444,941966,
224984,1019985,1118090,
193704,1167231,883543,
224739,918583,1008949,
198835,736768,782800,
195657,795266,729959,
