Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
24117,50,25,
31768,127,53,
26149,45,65,
23016,41,32,
23084,57,48,
23212,68,47,
23032,46,30,
24859,66,45,
24381,55,35,
24507,67,30,
37044,57,110,
23636,66,51,
23070,65,39,
24193,68,27,
23116,45,41,
24246,56,32,
22987,41,28,
31258,53,74,
23749,63,52,
23248,60,63,
23517,32,30,
23670,59,35,
33175,45,43,
23217,51,41,
30462,98,31,
26346,38,61,
26216,54,61,
24422,42,28,
30630,43,52,
23110,47,68,
23179,50,24,
24269,48,39,
23645,37,46,
23749,32,26,
23621,45,69,
23641,39,37,
23478,46,29,
26558,50,45,
23159,46,60,
23606,51,32,
23172,41,48,
23245,44,59,
24285,44,30,
32679,45,78,
23771,60,58,
23601,45,44,
23075,33,29,
23076,40,38,
24307,78,52,
23485,43,23,
25233,56,84,
23733,45,46,
25704,43,37,
27851,35,32,
23173,42,44,
23224,45,27,
23762,40,23,
29880,73,33,
23765,45,51,
25007,40,63,
23244,39,29,
26906,51,43,
28765,48,76,
23618,41,22,
24615,42,38,
26063,59,53,
27855,49,32,
23664,66,62,
23170,33,37,
23104,30,29,
25321,50,40,
23644,66,50,
23530,39,30,
23147,41,36,
28011,43,51,
23239,41,30,
24733,40,81,
23768,76,58,
23083,54,32,
27524,65,27,
28597,40,47,
37722,79,67,
23718,30,29,
23656,70,80,
23688,49,49,
31938,51,50,
23377,29,32,
23258,31,35,
23736,43,33,
23155,34,31,
26891,74,43,
23228,33,36,
24083,44,63,
23646,45,31,
23212,44,41,
26730,81,73,
23358,61,32,
23735,57,38,
23569,55,62,
27883,63,27,
23100,59,50,
23092,65,38,
23621,49,22,
26397,49,44,
25126,61,47,
27641,49,29,
23172,54,35,
23339,77,59,
24352,34,32,
23808,77,82,
28688,52,35,
22885,81,36,
27312,49,30,
23156,40,56,
24214,66,40,
23692,33,28,
23842,40,76,
23788,55,69,
23720,75,50,
23599,32,24,
23736,41,43,
23768,53,35,
23101,39,30,
32877,82,34,
25529,43,44,
23140,47,46,
23018,49,31,
26877,42,44,
25635,70,47,
24334,46,25,
23188,40,44,
23680,42,43,
35389,52,29,
23131,43,43,
22800,43,37,
25318,154,120,
26729,58,49,
22645,70,77,
22487,38,29,
26720,47,42,
22792,59,37,
29895,51,31,
41277,77,88,
25540,55,39,
25240,69,57,
21511,27,27,
22072,42,36,
23119,87,58,
23828,40,29,
24670,76,83,
23216,46,70,
26403,59,70,
26600,34,36,
23120,42,50,
23187,55,42,
23189,48,26,
29467,78,34,
23189,42,41,
22638,49,60,
22654,47,27,
22708,43,37,
23041,49,63,
23227,40,29,
23182,44,36,
23174,54,42,
23197,42,30,
23143,45,65,
27652,71,54,
22590,33,30,
22685,54,45,
22595,54,63,
22882,41,30,
23282,47,35,
25649,45,63,
23362,52,28,
35770,69,77,
23295,52,51,
23050,51,52,
37971,44,32,
23125,34,54,
22557,44,36,
22679,31,27,
25538,41,71,
23164,69,63,
23215,73,62,
26396,39,30,
23207,40,37,
23298,50,33,
23181,39,32,
23009,79,31,
23769,28,43,
26053,57,72,
24196,32,44,
23797,44,48,
23627,49,63,
23738,42,23,
23748,34,31,
23636,33,37,
23721,45,23,
23578,46,63,
23113,43,38,
23454,43,23,
25242,39,54,
23692,54,38,
23049,38,30,
23782,30,47,
23337,62,60,
24752,32,23,
23841,77,89,
23807,43,51,
23124,72,36,
22997,41,29,
23640,45,62,
23545,56,37,
29502,39,25,
23647,60,79,
23785,52,33,
23714,54,40,
23108,32,28,
23169,41,41,
23187,62,39,
24248,43,24,
25282,80,36,
23748,43,43,
23690,54,50,
23613,53,21,
32357,64,45,
23090,53,49,
23092,52,30,
23171,38,49,
23115,42,48,
23718,53,22,
26750,54,70,
23075,34,36,
23120,37,30,
23203,43,36,
23436,48,46,
25056,42,28,
28508,48,38,
23760,52,64,
23303,45,29,
39973,75,86,
30979,56,41,
23590,63,30,
23001,40,30,
24078,44,42,
23751,46,33,
22962,31,31,
26693,73,121,
38115,66,47,
31079,43,44,
31161,55,30,
30941,42,39,
36823,46,26,
24422,40,29,
24890,98,31,
24739,45,43,
38852,54,43,
23727,41,30,
23753,38,43,
23895,44,50,
24040,33,31,
36862,52,52,
25599,39,38,
28611,32,34,
23650,52,63,
23673,43,39,
23686,33,34,
23649,39,45,
35306,65,66,
24338,33,22,
33529,39,40,
32197,42,62,
41953,50,32,
23283,44,71,
24314,67,52,
24101,45,35,
25279,38,32,
23587,39,38,
25279,45,51,
23674,34,32,
26144,60,80,
23774,45,54,
23161,43,48,
23016,41,42,
23718,43,44,
23229,52,33,
29050,51,33,
24089,73,35,
23733,43,37,
36760,56,39,
22614,47,30,
23200,42,35,
23108,46,43,
24178,54,25,
23730,41,54,
27329,52,45,
23714,41,28,
25450,48,52,
23103,33,35,
23108,34,28,
23838,43,46,
30265,51,62,
23022,39,30,
23690,44,38,
23754,43,62,
23715,44,29,
28955,60,79,
23310,46,56,
23013,52,34,
23361,33,29,
23773,47,40,
23081,43,41,
23195,33,30,
23025,43,75,
23175,49,35,
26768,60,50,
23069,31,32,
22703,40,34,
22692,55,49,
22639,57,30,
23526,81,34,
23751,43,36,
23841,52,46,
23059,51,32,
23225,42,37,
23568,51,45,
33140,67,30,
23200,42,37,
23119,48,54,
23225,61,27,
23648,70,56,
23663,52,39,
23603,35,29,
23177,56,62,
23168,47,61,
23000,39,23,
25507,51,43,
24997,74,66,
24364,62,25,
23780,56,74,
23850,44,35,
23448,48,53,
22828,32,22,
22825,35,36,
23125,43,50,
28251,86,31,
23624,59,88,
23219,46,42,
23721,55,37,
23587,43,24,
23722,48,41,
23709,52,39,
26825,50,34,
23598,86,35,
23153,45,37,
23715,48,56,
28037,43,31,
23619,44,36,
23117,46,44,
23176,59,27,
23203,43,37,
23699,54,38,
23714,44,30,
23626,40,65,
26593,41,48,
25239,39,46,
23587,54,40,
23777,56,53,
22974,41,32,
23205,50,35,
29499,56,56,
23293,46,31,
23852,70,88,
26813,60,35,
39439,52,36,
24813,53,28,
23637,41,47,
26960,68,35,
23640,37,25,
23669,43,90,
23736,52,39,
23197,49,43,
23029,34,35,
24267,41,36,
26212,66,40,
24345,55,38,
27096,104,35,
23766,39,36,
37175,50,37,
23062,39,22,
23183,37,38,
23088,43,49,
23792,55,23,
23727,40,38,
35144,44,45,
23747,40,24,
23095,50,60,
24031,33,62,
23656,34,28,
23141,56,48,
23717,72,61,
23054,41,29,
31460,42,35,
26886,43,59,
23293,42,27,
23767,40,82,
23320,57,51,
23159,68,51,
24772,40,25,
23537,47,55,
23463,58,35,
23098,40,28,
23121,39,80,
31282,55,44,
24300,59,36,
43808,53,29,
23784,42,36,
23720,56,27,
23675,44,29,
23013,81,32,
24576,40,34,
23125,48,63,
23159,40,21,
23218,43,46,
23650,48,50,
23710,40,22,
23714,39,37,
23696,40,60,
23722,58,31,
23118,40,64,
23099,33,56,
22922,34,41,
23050,52,47,
23239,47,62,
23574,41,41,
23679,38,32,
23830,51,51,
26909,55,48,
23223,40,84,
23096,61,59,
23059,44,29,
23085,33,28,
28203,41,51,
24232,65,41,
24757,40,32,
24280,59,70,
23780,43,45,
23698,56,60,
23582,34,23,
23246,41,45,
23745,49,49,
23302,51,25,
22995,86,31,
23217,54,61,
24198,61,64,
37524,58,28,
23690,58,67,
23753,51,45,
23652,41,26,
27382,47,46,
23559,39,27,
