Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
27636,175289,166018,
67683,2785,2179,
22172,78218,77682,
69394,8419,6870,
11389,98100,92760,
45840,46344,42391,
55202,39003,35459,
8058,335097,181284,
35167,59671,56620,
16615,88293,84461,
37632,57977,54654,
18809,88290,81111,
64908,11949,11390,
4224,113697,106586,
7565,129530,138899,
34948,68946,66394,
48652,40954,35932,
67374,9204,8363,
59372,25980,22476,
69838,5818,3710,
66422,12230,12889,
53778,35242,31683,
23529,76179,74387,
17522,90772,88199,
16531,94113,91107,
63702,26225,24699,
58256,34368,30089,
27629,74654,70150,
9607,103596,99618,
4540,108757,105058,
13365,104303,100876,
50807,36380,35689,
27011,77868,73110,
21480,86355,79561,
58667,31109,27641,
48874,40846,37811,
14331,90807,88026,
59401,29832,23458,
16656,106266,90743,
27206,247193,192893,
66898,9089,7317,
47033,46349,43897,
6304,126937,123437,
66190,12759,10887,
2119,116355,110172,
17792,88736,82398,
16215,98578,93242,
51405,42670,37753,
39349,56131,53438,
9166,105722,103924,
46905,47331,43123,
71366,1852,1518,
39865,55984,52348,
69572,15930,13917,
20310,86577,83695,
5939,104117,104111,
33123,75643,68687,
33886,64779,59732,
24728,77777,74032,
160,117073,111166,
54246,35896,32856,
52215,35537,35214,
44131,50210,46782,
7876,102105,99364,
13607,109863,89884,
3885,111518,104410,
13973,91889,87720,
55349,31507,27787,
66505,20809,18062,
69759,8176,6258,
33736,64619,60625,
10993,98954,94818,
43613,58548,44538,
66437,9333,6925,
57232,27123,22416,
27088,74476,71505,
59676,21613,17846,
14987,95447,92304,
23106,80704,78269,
48984,41223,35226,
3943,114437,112321,
15109,94115,91108,
68390,6216,5306,
41507,52361,46811,
57681,25427,22560,
29156,71147,66873,
31605,65658,63413,
34008,65594,59785,
45973,125348,83990,
31025,74779,71506,
25031,92229,81958,
29671,71371,67280,
70478,11159,8722,
12369,98881,96562,
55235,30202,26213,
56085,28815,25857,
23573,79965,74767,
46859,45161,39904,
22555,83786,78973,
38479,62615,53025,
16104,93609,91867,
70670,22127,19159,
49385,52922,49261,
19216,154826,132349,
26356,88351,96182,
30870,69795,63761,
59595,24311,20890,
27131,77332,73548,
23200,82049,77857,
74327,2544,1247,
49377,40325,35893,
14502,93485,103852,
61469,19716,16002,
63402,19897,16817,
13687,96732,90169,
28295,71917,69215,
38839,53959,50983,
29293,73047,71742,
38313,57602,52098,
50394,52533,44790,
42416,49217,45115,
35537,62541,59041,
72957,13835,11487,
53170,34039,29776,
51166,46081,40890,
44675,58364,47508,
52166,35095,31358,
20487,85536,99039,
66635,11837,9682,
15164,90264,83867,
43893,55587,51550,
70724,6542,4997,
53416,31058,27501,
54540,40123,34770,
20248,86031,82493,
29252,76080,68854,
27434,75903,71378,
61499,25830,22540,
62346,21050,17969,
52416,39255,36059,
28372,72780,70847,
3124,119411,116041,
8573,103625,101566,
61870,22080,18175,
57575,29000,24932,
52232,35006,31263,
51962,44248,42203,
18202,88457,84085,
44969,49346,44199,
50704,36248,32388,
44094,50533,50359,
19626,86866,83696,
63536,22951,20731,
39150,57977,53422,
21261,91195,82863,
49629,43001,37722,
1571,112912,109251,
58895,21390,17484,
7749,102559,104329,
44196,54240,45423,
34936,66080,61116,
30484,70332,66027,
23573,83199,77997,
51697,39616,35634,
50149,57511,48111,
21045,116815,146060,
60460,18594,15087,
50471,35716,31478,
5730,110984,115736,
43675,104475,85781,
71837,5551,4589,
24453,76702,74943,
22656,82211,79221,
32635,83942,63111,
20203,84420,78144,
52633,36250,31857,
51776,41277,37271,
36078,59628,56769,
3967,108947,102033,
69526,16309,13111,
13089,97404,117227,
12395,101918,96353,
49947,40712,36095,
17919,107373,86756,
18587,84891,83252,
20350,86157,83851,
2904,116854,111092,
42570,53074,48159,
18276,89099,106158,
50650,35992,35008,
31660,75916,75271,
42348,56795,56262,
58776,26618,23063,
16068,92843,90285,
50378,39776,36168,
27889,70428,88146,
48526,41658,38306,
49832,40141,34910,
68099,10539,9089,
70998,8853,7928,
41247,50020,47806,
65466,13383,11383,
70887,7968,6711,
61268,19475,16091,
64888,16306,13865,
45875,55559,48901,
20730,83227,94969,
10661,99853,93292,
46845,46244,40623,
52348,35484,29495,
43433,48573,48801,
29766,74189,87943,
22283,83799,78809,
15705,92758,88843,
22690,81480,78255,
28702,80285,73196,
47419,52256,48179,
39478,54316,53977,
51901,37489,34015,
1303,115760,108310,
25729,76326,72241,
6863,106576,103212,
47261,46732,41409,
36737,60127,54210,
35113,63130,57698,
73306,1077,394,
48682,40976,38242,
31755,68334,64048,
67255,21224,18327,
24516,77089,75686,
57861,27205,23274,
12481,99322,92734,
64772,15667,15963,
37151,64714,58372,
15230,92740,86540,
29972,69930,65830,
28758,72632,67222,
13311,98511,89087,
33023,63026,58811,
21283,83576,77279,
52047,44829,41545,
66529,12040,11005,
37852,63076,58326,
1523,114121,113672,
70629,5253,4457,
52035,36962,33810,
26832,77339,71180,
36761,68556,63304,
67798,11004,9690,
59228,29072,25794,
59253,25508,21088,
39337,54999,51115,
69017,14101,11549,
47454,44561,39315,
67685,18864,15189,
45904,43160,39360,
12977,99433,97106,
71152,5282,3777,
14915,94772,91837,
29679,75148,70270,
61982,20236,16677,
59181,21568,19151,
64271,15927,13051,
59606,23698,20670,
37269,63896,57363,
18669,89838,84204,
45308,45757,42062,
58336,24795,21526,
4483,110413,133256,
70631,8259,7049,
16571,92127,87468,
21696,79973,77718,
30971,65796,66464,
26262,94318,72925,
20293,86161,82526,
65682,13582,12849,
20755,83731,77338,
30486,68523,64243,
33105,62846,57008,
16267,95776,87874,
31354,70426,66231,
47461,43631,40656,
32311,65647,63569,
24381,78522,73383,
52982,34595,33815,
9892,103281,101773,
67235,15059,16932,
49427,44875,41660,
31952,71845,67728,
44289,47980,43881,
20194,81744,78617,
59221,27562,23668,
17000,92296,86414,
72070,1848,1129,
6629,112161,103917,
37449,54889,52931,
3659,111999,107852,
19372,91748,85952,
57184,34398,30910,
64711,19991,15546,
27408,139483,145320,
66555,10142,9178,
29367,71998,68146,
26386,74876,70021,
37106,61916,58474,
55538,32496,26641,
66542,12498,10634,
40225,51993,46188,
16520,99971,87592,
34679,59639,55952,
55695,27951,23757,
69618,7939,6812,
2889,111979,110611,
19857,89443,84519,
68108,8956,7615,
55118,30826,26348,
1255,140226,113839,
61052,30813,32035,
35160,82796,68606,
15329,89397,85390,
58847,22972,19805,
70323,8049,7209,
61892,20855,17355,
68211,9837,7718,
3499,113235,107301,
70626,11409,10737,
68674,8217,5999,
5766,110458,103533,
35003,64323,58497,
42467,52035,47886,
39036,60592,58624,
43462,49387,45939,
44188,48529,45360,
58322,25273,23436,
59717,24359,24939,
27465,77191,71095,
41092,55832,50367,
14054,104103,96485,
32042,69603,64292,
51096,36859,33886,
44824,51942,46381,
34993,64658,62762,
8284,103332,96993,
36609,59456,78164,
54290,33420,29815,
73828,1393,611,
13382,97871,91971,
48873,49467,49588,
26062,74732,68171,
34326,58952,57164,
40345,55459,49068,
10131,105109,97213,
32277,71975,64917,
14296,95553,87846,
19765,89044,86336,
25791,83545,80877,
60758,23684,20243,
56503,28838,31884,
32004,68303,62493,
38173,58510,55801,
31392,74794,69430,
53516,33951,29242,
7389,140278,128092,
35402,66927,59894,
4650,108376,106474,
39915,52840,51790,
40005,52570,48462,
1901,115279,110028,
2308,138612,138189,
47440,47207,42090,
11755,138322,99290,
65373,16538,14806,
29989,70631,64858,
27200,75598,74048,
62837,18111,18469,
67276,15787,12614,
774,112855,116474,
46234,51019,48634,
7511,108896,99258,
59894,26404,23672,
27117,73821,70015,
69905,5597,5880,
33890,65003,61503,
25937,78223,74416,
25485,74697,72227,
67328,11010,8612,
42091,55043,51245,
12765,101949,98459,
38803,56607,53333,
16504,87328,93782,
72227,5757,4938,
72654,1654,1502,
25697,79570,74262,
48124,41692,38407,
57900,27634,23183,
19165,89316,89219,
5339,115897,107686,
73971,407,242,
16682,102138,91532,
30263,69369,63218,
49824,47964,42564,
18346,87360,81963,
41914,51901,47506,
5326,106629,101499,
2744,110817,104903,
55046,28027,23889,
46533,44275,40399,
22621,81890,78615,
4894,110622,105382,
24673,75622,74586,
90964,4395,3423,
36314,58324,52857,
51302,47836,43492,
56840,36664,30647,
29946,71977,69945,
25635,77900,72542,
19654,87205,80620,
26092,76437,71404,
59462,21544,18580,
52812,49622,29431,
62973,18715,15805,
31885,68093,63635,
5861,105894,123652,
12829,98398,98425,
328,115015,110969,
14924,93626,87922,
