Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
61954,192290,154731,
92855,308524,236732,
63717,153898,149638,
57749,185678,159215,
81183,479307,224234,
65703,176876,170960,
58633,153700,143148,
64425,185565,184023,
60585,173591,185995,
65306,200688,182758,
69715,285093,241817,
59788,126373,124355,
59124,124046,124283,
60728,147196,128323,
59293,137119,128863,
57811,122278,118910,
58036,145799,153439,
61066,121554,122464,
60070,125788,124198,
60843,126670,125118,
63759,175792,151529,
59661,128734,123705,
60115,123853,125557,
63141,125808,124515,
58812,120742,120414,
59646,124693,123832,
57767,122370,124117,
60879,121719,120988,
63505,146506,140494,
62411,153075,157795,
60050,189281,155748,
74895,162778,162384,
90810,330965,182433,
64941,154702,149781,
64659,154280,147122,
79844,352770,161235,
64149,159769,146890,
61480,156656,148551,
69213,297262,358624,
63997,160091,151700,
57887,153874,146749,
94774,403318,200468,
59657,173142,207754,
60085,160384,146970,
60377,170038,146804,
66047,222624,229844,
60731,180827,166790,
56917,156424,147965,
59185,133980,140491,
59729,126310,130052,
66647,129172,129846,
58570,149889,145947,
58618,125943,136883,
58308,123505,130832,
58593,122795,120704,
58421,122755,122178,
60625,125962,120875,
58340,122504,121001,
59844,124415,122224,
58497,121181,120848,
59912,126594,123116,
59864,124102,119912,
58532,122066,119229,
58531,121748,123206,
59980,128893,125645,
58237,122033,120508,
58624,122437,130864,
120073,503445,230799,
58555,163367,154286,
59296,181421,164605,
59604,185016,173915,
60591,158613,149466,
64036,168344,156645,
65486,239816,180776,
59228,229580,213615,
64879,213229,183908,
60027,238229,195762,
58170,152240,135326,
57412,163462,151085,
59050,195219,163164,
58133,163578,154521,
59647,162067,150718,
61246,194875,169655,
58896,162042,160554,
63037,179665,152020,
65422,227042,194141,
57179,136666,141616,
74689,154631,154705,
60074,169266,145582,
57003,128414,126495,
64953,184495,172841,
58537,127446,132033,
64483,121944,129967,
58139,121455,121193,
58602,126162,140998,
69648,132510,127938,
59638,127772,122280,
58658,121077,120959,
58539,124069,129462,
58333,122699,125523,
59741,124230,122076,
58765,121935,121710,
58561,126749,128841,
57417,121144,120997,
58293,121432,120218,
70030,319741,254990,
58847,178136,150393,
62011,215640,184025,
58600,161125,142412,
64880,219815,171378,
59508,226221,196648,
60337,175258,170038,
71718,243941,190541,
58318,228835,210404,
61243,169720,147836,
66407,182772,176427,
64812,263176,224680,
57688,170328,150108,
64139,181750,189245,
58856,203179,172735,
56596,164061,148516,
71125,159707,185869,
59594,189010,170547,
59122,157897,123549,
65670,183632,161378,
59481,142624,189802,
58552,130653,136791,
60720,123789,121867,
59319,122452,120723,
58916,121530,120629,
63744,121727,121136,
60378,132283,123330,
60112,125058,122630,
58722,121491,124956,
64397,126646,122904,
58986,121446,120683,
60211,123686,122026,
58696,125780,122026,
59004,120793,121813,
58630,123438,119783,
57910,122410,119767,
58616,121774,124243,
60927,124056,122270,
61069,210471,200863,
61050,277289,422277,
58955,157091,143722,
60818,146741,148125,
64811,191772,252953,
60720,210878,169834,
60025,171823,139006,
59799,161177,170195,
61361,207821,181023,
61005,161413,149795,
62302,154654,157404,
66739,296484,220324,
66218,214071,203540,
77880,274236,297074,
67247,273754,270963,
63727,302096,255712,
66190,208649,183194,
58721,215889,178030,
61377,145128,129598,
61587,185074,171176,
59073,139647,132339,
59180,124205,119587,
57911,127410,121245,
59558,125298,123746,
58516,124844,120096,
58301,121761,120108,
58616,122601,121923,
58676,121707,121762,
61115,128949,127357,
60847,138787,133358,
68259,278237,312369,
63616,244496,170935,
59399,137055,127791,
58926,121765,119862,
58995,124186,120570,
58543,121309,121667,
58943,122275,120911,
58867,122221,120089,
61624,258036,233413,
65898,224085,198555,
61976,170630,158939,
59700,160208,144703,
64726,180863,167353,
60958,164443,153159,
61278,184336,184326,
66222,185894,200479,
63295,165431,173383,
61462,172065,163514,
59613,220691,185473,
60652,176161,159684,
