Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
59508,113,30,
57431,74,66,
58559,88,51,
59651,56,25,
59535,98,54,
56878,101,36,
68657,85,30,
58150,70,36,
58312,127,36,
58145,63,29,
57766,80,84,
59778,88,36,
67870,93,29,
72651,78,33,
57309,155,71,
57263,100,48,
60279,79,28,
58915,58,91,
57793,84,35,
66902,86,43,
60619,59,31,
57410,80,38,
57519,93,33,
67730,54,32,
59564,92,81,
63605,72,35,
58922,78,35,
76432,65,31,
64852,98,47,
63290,103,70,
57808,63,28,
60422,80,37,
80791,82,33,
93726,98,30,
61640,62,79,
58477,58,55,
57352,52,29,
57524,100,48,
59897,103,47,
94262,77,27,
93490,94,37,
58835,80,56,
57261,81,29,
72945,80,30,
57343,103,36,
88925,54,30,
57530,74,54,
66946,59,58,
57118,50,31,
58499,100,36,
58496,112,31,
57563,61,26,
65258,65,58,
58357,83,59,
64433,162,88,
87270,96,102,
69006,158,48,
57020,67,30,
81525,68,36,
68726,64,54,
58695,85,31,
57732,88,32,
60392,92,37,
57766,74,28,
57480,99,37,
55540,55,55,
55931,67,29,
57124,94,25,
59936,94,37,
58766,80,30,
59376,65,57,
59044,95,65,
55831,75,31,
57778,100,45,
58432,98,34,
56967,74,24,
57412,67,57,
57050,74,63,
56870,54,26,
56627,97,52,
62902,133,36,
60697,69,29,
58411,76,54,
57832,94,59,
59297,56,30,
66166,159,63,
59641,91,50,
56906,74,29,
59513,73,45,
60091,82,44,
58494,64,29,
56978,85,64,
58920,76,62,
58908,74,27,
58789,79,47,
57729,85,32,
65042,100,25,
57603,91,62,
57475,80,60,
57249,60,29,
57170,77,39,
59055,75,40,
56711,81,30,
57533,96,49,
58517,88,64,
60678,80,29,
91930,73,35,
57803,104,60,
59941,39,31,
59129,94,66,
57034,79,50,
57160,60,32,
57476,68,39,
64000,101,52,
57111,53,27,
58950,125,63,
57218,64,51,
60176,60,30,
57435,82,33,
57763,95,45,
75311,95,30,
57461,109,65,
57213,82,50,
56185,75,27,
57979,71,33,
61092,94,42,
60539,56,31,
58356,92,60,
57666,79,50,
65810,99,29,
56994,88,61,
57925,84,30,
58199,46,27,
61595,61,72,
57955,99,53,
57552,86,32,
66049,118,73,
58209,93,44,
79668,56,31,
77466,113,111,
60658,79,35,
57873,83,45,
58628,56,30,
56862,70,37,
69079,147,40,
60244,68,25,
