Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
17,22,21,
20,32,67,
14,21,21,
15,86,33,
14,77,33,
17,29,48,
19,39,25,
19,53,80,
24,24,35,
16,36,90,
17,23,23,
15,35,54,
23,22,23,
15,36,81,
15,21,21,
15,34,59,
17,23,24,
15,34,47,
14,20,21,
15,83,32,
19,53,40,
20,21,21,
14,79,22,
15,57,59,
15,21,21,
15,62,54,
19,23,23,
21,42,72,
20,21,23,
20,21,32,
15,54,56,
14,28,22,
20,36,54,
15,34,22,
17,24,79,
17,29,23,
21,35,65,
15,22,23,
16,40,72,
15,33,21,
15,36,52,
21,23,34,
14,72,35,
16,24,45,
15,22,22,
15,74,33,
16,25,74,
15,39,22,
15,87,34,
14,69,40,
14,21,23,
21,34,69,
20,23,23,
15,41,57,
21,21,24,
14,25,69,
14,21,24,
14,38,59,
14,22,22,
15,33,43,
15,28,32,
15,65,31,
16,36,59,
15,33,22,
20,104,31,
15,25,60,
15,21,21,
28,101,42,
15,54,35,
14,30,22,
15,23,68,
14,21,25,
15,37,87,
15,21,23,
15,23,68,
14,28,21,
15,26,61,
21,22,23,
16,37,49,
20,21,31,
14,72,32,
15,24,53,
20,22,22,
15,83,21,
16,24,75,
16,41,23,
16,86,24,
15,46,45,
15,21,21,
15,35,58,
15,29,23,
15,34,71,
19,20,22,
14,24,52,
22,24,22,
15,23,56,
18,23,34,
15,35,55,
14,27,32,
19,76,32,
15,27,62,
14,23,22,
15,88,25,
15,25,76,
15,22,22,
21,90,21,
15,49,51,
15,28,24,
14,25,82,
14,22,22,
15,34,59,
14,21,22,
15,32,57,
16,22,23,
14,46,51,
20,21,21,
16,28,76,
21,22,24,
20,69,31,
14,24,45,
15,22,22,
19,84,34,
15,36,58,
22,22,23,
14,77,22,
14,45,37,
15,29,31,
15,24,56,
16,21,22,
15,35,58,
22,21,22,
17,40,45,
14,24,22,
15,26,46,
14,21,24,
15,35,51,
14,31,22,
14,59,23,
15,35,59,
254,269,23,
15,101,32,
14,34,56,
15,28,22,
14,88,22,
15,47,41,
15,27,22,
15,24,56,
14,29,23,
15,24,58,
15,29,22,
16,25,45,
15,23,22,
15,38,61,
15,28,22,
15,35,56,
21,22,23,
15,64,33,
15,24,46,
15,22,22,
14,72,32,
15,25,57,
15,24,22,
23,89,32,
15,50,35,
15,28,21,
16,25,74,
21,21,23,
14,25,58,
15,22,23,
15,25,49,
15,22,26,
15,24,48,
15,23,22,
14,34,58,
20,22,23,
15,63,35,
