Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
8368,25,27,
8512,31,25,
8610,34,26,
8491,26,25,
7975,26,23,
7927,25,26,
11930,39,25,
8096,22,23,
8163,34,24,
8111,23,24,
8094,24,23,
8348,30,22,
10465,34,22,
9599,35,26,
8379,24,24,
8111,23,23,
8311,30,22,
9004,30,34,
8315,21,21,
8413,25,23,
8021,23,21,
9019,25,23,
8307,34,22,
8845,24,25,
8676,35,26,
8648,32,32,
8595,31,24,
8914,24,28,
8486,31,25,
9035,31,23,
8349,35,23,
8621,26,24,
8302,21,22,
8494,22,21,
8561,20,22,
8365,23,21,
8344,33,24,
8100,28,22,
8835,41,27,
9304,35,28,
8649,25,22,
8493,37,26,
8513,22,21,
8706,35,21,
8784,21,20,
9104,25,21,
8285,20,21,
8688,31,28,
8325,31,21,
8600,24,19,
8340,32,19,
8287,31,21,
8180,24,21,
12352,27,25,
11348,36,21,
8475,34,21,
8185,32,19,
8090,21,20,
8744,30,24,
8283,23,20,
8439,29,20,
8266,28,24,
8744,22,22,
8340,23,26,
8497,22,20,
8615,23,23,
8427,24,19,
8504,21,23,
8555,26,20,
8434,34,24,
8230,24,21,
9195,37,22,
8317,34,19,
8781,27,22,
8381,34,24,
8713,22,25,
8316,21,20,
9047,32,25,
8360,22,22,
8703,25,22,
10344,30,19,
8375,30,27,
8546,31,19,
8363,23,20,
8797,31,25,
8415,36,24,
12113,24,23,
8322,25,23,
8331,33,26,
8541,25,22,
8533,22,20,
10213,26,22,
8284,32,19,
9037,32,26,
8214,23,21,
11031,23,25,
8306,20,19,
8652,22,19,
8288,33,23,
8434,25,22,
11077,33,20,
9040,25,26,
8875,35,21,
8768,24,24,
8495,35,22,
8266,21,19,
9974,32,21,
9593,23,20,
8565,32,23,
8109,29,21,
8161,31,24,
8108,27,22,
8329,22,20,
8117,35,22,
8545,31,20,
8198,25,25,
8056,20,19,
8453,26,23,
8346,28,25,
8052,23,24,
8157,21,21,
8771,23,20,
8601,33,25,
8779,34,24,
8601,33,36,
9103,23,23,
9010,32,27,
8319,24,22,
8589,22,19,
8319,29,18,
8515,30,21,
8412,26,21,
9034,32,26,
8156,34,22,
8328,32,19,
8145,22,23,
8185,39,22,
8871,21,20,
7955,29,25,
8861,25,19,
7993,31,24,
8693,26,21,
8293,21,26,
9106,25,22,
9148,37,25,
8645,22,21,
8406,36,21,
9046,33,25,
8560,32,20,
9938,34,24,
8470,34,20,
8102,29,22,
8368,34,20,
8091,28,23,
8297,32,26,
8121,29,21,
8207,23,21,
8161,30,22,
8700,27,21,
8472,35,27,
9245,31,25,
8451,22,24,
8317,34,24,
7922,28,20,
8298,31,19,
9022,26,23,
8294,24,19,
8154,22,20,
8235,24,26,
8676,26,20,
8127,33,25,
8855,27,23,
8168,29,28,
7928,27,20,
8203,21,24,
7918,29,21,
9910,31,24,
7909,23,20,
10349,32,25,
7938,21,18,
8038,33,25,
7954,24,22,
8229,29,20,
8664,22,23,
8307,22,21,
8646,23,21,
8395,29,23,
8652,21,20,
8418,35,24,
8684,27,22,
8251,22,21,
8125,21,22,
8418,31,26,
8188,21,20,
8472,23,21,
8191,22,20,
8532,23,20,
8177,24,22,
8322,21,26,
8142,30,38,
8493,33,21,
8199,30,21,
10284,37,23,
8164,21,20,
9098,35,22,
8276,32,22,
8265,22,21,
8361,25,22,
8450,31,20,
8873,22,19,
8390,37,22,
8038,33,21,
8196,35,24,
9023,23,22,
8331,34,21,
9481,35,23,
8447,33,25,
8508,23,18,
8382,22,21,
9010,37,22,
8468,24,20,
8353,25,22,
8537,23,23,
8468,35,27,
8475,24,26,
8272,35,24,
8290,31,19,
8542,21,20,
9137,38,22,
8357,22,27,
8055,30,25,
8607,26,20,
8324,20,19,
8392,21,24,
8272,35,23,
8294,32,27,
10300,32,20,
8326,24,20,
8790,26,22,
13311,32,20,
8423,26,22,
8187,23,22,
8525,24,22,
8495,33,21,
9076,36,25,
8307,26,20,
9051,22,24,
10929,33,26,
8688,27,23,
8538,25,21,
8177,29,21,
9325,36,22,
8146,26,24,
9023,24,22,
8107,31,22,
8113,29,21,
8363,24,21,
8134,29,20,
9351,36,21,
8510,30,23,
9017,25,24,
8140,29,20,
8630,24,22,
9013,35,23,
8493,25,22,
7930,26,20,
9360,31,20,
8221,33,23,
8354,22,23,
8233,21,21,
8804,31,25,
8590,34,21,
9205,33,24,
8525,22,20,
8873,33,27,
8648,24,23,
12748,23,22,
8325,22,23,
8260,22,19,
8303,23,20,
10601,34,22,
8546,32,19,
8322,22,20,
12184,31,20,
9435,22,22,
8063,24,20,
8321,22,21,
8181,24,24,
8451,33,20,
9420,35,21,
8490,23,32,
8202,24,21,
8568,23,21,
8416,23,23,
8917,35,22,
8578,23,21,
10922,33,23,
8647,21,19,
9521,40,22,
8826,32,21,
8268,22,19,
8102,23,30,
8305,34,18,
9007,35,21,
9236,34,20,
10079,35,22,
8517,21,20,
8930,36,28,
9435,32,19,
8310,33,21,
8490,30,22,
8346,22,22,
8233,31,21,
9279,23,20,
8139,24,25,
8039,35,22,
8454,20,20,
10658,25,21,
8317,22,20,
8671,21,20,
8345,22,20,
8828,35,19,
8352,33,20,
7948,22,23,
8907,38,22,
8726,23,22,
8482,31,21,
8476,30,21,
8234,34,21,
8061,23,21,
8329,30,20,
8123,24,28,
9096,21,19,
12838,38,22,
8553,22,26,
8043,21,25,
8350,22,19,
8135,21,21,
8904,32,19,
9105,23,21,
8183,32,21,
8874,25,27,
8248,22,27,
8561,21,20,
8309,21,21,
8703,21,25,
8466,40,21,
9035,26,27,
8424,39,22,
8503,21,21,
11144,25,22,
11693,33,21,
8497,24,21,
8404,23,27,
8447,32,24,
8137,26,22,
8273,22,20,
8116,24,22,
8396,23,20,
8495,24,21,
8431,36,21,
8506,22,20,
8081,35,25,
8804,32,21,
8296,37,20,
8602,26,21,
8301,21,25,
8665,25,24,
11402,30,20,
9186,32,20,
9081,39,22,
8867,22,21,
10573,37,21,
8300,22,23,
8534,21,19,
8706,33,21,
8689,31,25,
8293,21,23,
8596,23,21,
7917,23,21,
8245,22,18,
8142,22,21,
8211,24,25,
8136,20,26,
8305,22,24,
8612,22,21,
8077,23,21,
8451,25,21,
8124,22,26,
8470,23,26,
7973,23,22,
8808,22,22,
8512,24,29,
8546,21,19,
8215,33,20,
7923,25,26,
8354,22,19,
7977,31,26,
8058,33,19,
7943,20,18,
8125,29,20,
7981,23,20,
8395,23,20,
8158,26,22,
8671,22,20,
9082,32,26,
8916,31,21,
8627,22,19,
8719,32,23,
8848,20,19,
8061,34,24,
8438,23,22,
8944,22,22,
8440,24,23,
8197,30,24,
7919,22,21,
8358,32,19,
8130,23,25,
8359,34,19,
8147,24,22,
8528,34,23,
8148,24,21,
8577,26,23,
8202,21,21,
8587,22,19,
9037,23,25,
8266,35,24,
8661,33,21,
8488,34,21,
9079,24,23,
8549,34,24,
8907,23,20,
8283,32,22,
9308,31,26,
8239,22,22,
8199,34,22,
8324,23,21,
9285,25,24,
8546,22,25,
8147,22,20,
8676,30,25,
9848,136,23,
8317,24,21,
8758,27,29,
8854,31,26,
8330,23,23,
8584,24,21,
8778,26,23,
9241,33,28,
8371,23,23,
8711,31,25,
9286,23,21,
8300,21,18,
9883,54,27,
8454,21,20,
8223,30,20,
8346,22,21,
8899,23,22,
8310,30,24,
9414,25,26,
8424,34,26,
8648,24,28,
8629,32,26,
8663,23,26,
8418,38,21,
8479,23,20,
8749,35,27,
8458,31,24,
8453,22,19,
8606,24,22,
8606,31,21,
8592,21,21,
8645,30,20,
8393,21,31,
8519,37,20,
10063,37,21,
8677,22,22,
8555,46,23,
8476,34,22,
8206,23,20,
8641,28,19,
8432,28,20,
9661,35,20,
8337,24,23,
8107,21,21,
8452,23,26,
8742,34,20,
8545,23,19,
8691,31,22,
8500,34,20,
8721,22,20,
8171,40,22,
8521,22,19,
13902,37,22,
8389,25,18,
8971,36,20,
8351,31,19,
8125,24,22,
8377,24,20,
9256,31,22,
8491,24,20,
13795,26,22,
8083,25,21,
9156,36,23,
8176,24,21,
7988,30,21,
8082,31,20,
9026,23,21,
8451,43,37,
8424,33,21,
9015,38,22,
8508,34,23,
9503,33,23,
8318,23,19,
8497,23,21,
8256,21,20,
8446,36,18,
8230,23,21,
8701,22,20,
8461,22,22,
8613,22,21,
9308,35,22,
8457,29,20,
8344,21,22,
8477,29,19,
13404,49,21,
8764,30,24,
8392,38,25,
9690,39,22,
8202,22,19,
8667,37,21,
8185,31,20,
8079,38,20,
9028,24,26,
8116,21,21,
8188,22,22,
8790,33,35,
8479,21,20,
8532,24,23,
8879,30,20,
8573,24,21,
8158,25,21,
8622,21,20,
8328,24,22,
8833,34,19,
8243,22,22,
8482,23,22,
9602,38,20,
8523,22,21,
11232,24,22,
8893,24,20,
8427,24,24,
8554,34,22,
8327,23,20,
8291,31,21,
8372,22,20,
8328,24,20,
8109,24,21,
8406,22,20,
8401,23,26,
8253,21,21,
8412,30,21,
8522,24,20,
8266,21,21,
8546,30,19,
8362,34,23,
9038,25,20,
8227,24,22,
8568,22,20,
8315,37,20,
8511,24,20,
8400,22,26,
8783,33,20,
9046,26,23,
8305,21,25,
9737,34,22,
8375,21,19,
8224,21,19,
8259,35,23,
8226,32,19,
8385,21,23,
8154,25,24,
8244,30,20,
8304,24,22,
8613,38,20,
8336,31,22,
9008,35,22,
8334,34,20,
8713,22,20,
7952,22,22,
8001,22,21,
8028,32,23,
8179,33,23,
8101,33,20,
8232,21,21,
8971,26,22,
8000,36,20,
8659,23,21,
8339,30,22,
8181,24,22,
8333,22,21,
8458,24,20,
8438,34,37,
8487,22,20,
8526,31,20,
8198,23,21,
8376,20,20,
8387,34,22,
9062,54,24,
10312,39,20,
8552,23,21,
8181,22,21,
8345,30,20,
8002,34,22,
8385,23,22,
8365,38,24,
8380,35,22,
8332,23,20,
8053,22,18,
8317,24,20,
8132,21,21,
8883,23,21,
8398,33,21,
8314,22,21,
8486,31,22,
8412,24,22,
8060,21,20,
8294,23,21,
8361,22,19,
7961,24,20,
8426,20,20,
8310,22,24,
8457,31,22,
8315,25,21,
8571,31,20,
8376,23,22,
8549,34,20,
9012,25,23,
8285,22,19,
8543,23,22,
8355,24,23,
9302,22,20,
8500,31,21,
8566,29,22,
8817,31,21,
8916,24,22,
8828,34,22,
8653,26,24,
9041,35,21,
9059,22,21,
8202,31,19,
8105,20,19,
9280,22,21,
8111,22,22,
8592,26,22,
8161,25,23,
8640,26,20,
8171,33,21,
9286,32,19,
8154,31,20,
8655,31,21,
9021,23,22,
