Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
19,31,30,
14,34,57,
16,22,37,
14,68,21,
14,80,26,
14,61,84,
14,29,20,
13,45,61,
13,20,20,
14,54,69,
14,21,20,
14,68,31,
14,32,71,
14,30,21,
20,34,61,
14,21,21,
13,36,70,
14,20,21,
15,68,30,
14,34,58,
14,20,22,
14,34,54,
14,21,19,
14,34,57,
13,20,20,
14,32,51,
12,37,21,
13,46,69,
14,29,19,
19,35,72,
14,21,30,
14,37,67,
14,20,29,
14,61,30,
14,31,80,
14,28,20,
13,33,69,
14,21,19,
14,37,53,
13,21,19,
13,70,22,
21,55,80,
13,28,21,
14,62,77,
14,19,20,
14,67,20,
14,71,84,
14,22,20,
13,78,21,
13,41,54,
14,21,20,
13,32,68,
14,35,21,
15,33,70,
14,29,21,
14,48,59,
14,29,20,
16,38,77,
13,29,29,
14,34,69,
17,36,25,
13,53,71,
14,28,20,
14,48,57,
13,20,20,
13,34,91,
14,28,27,
19,49,67,
14,30,21,
13,37,63,
23,20,20,
14,35,69,
13,19,20,
15,32,65,
17,25,43,
14,52,70,
22,20,20,
18,66,53,
14,34,20,
25,73,32,
15,58,69,
14,21,21,
24,63,78,
13,20,29,
17,53,101,
14,36,21,
14,83,21,
14,46,84,
14,29,19,
14,82,20,
24,57,49,
13,20,21,
13,80,37,
14,50,66,
14,20,21,
13,61,82,
15,21,32,
20,58,63,
26,29,29,
14,35,65,
14,19,20,
24,62,48,
14,30,21,
15,50,76,
14,19,20,
25,36,66,
25,29,21,
25,35,64,
25,20,21,
25,62,42,
26,21,22,
24,39,79,
14,30,28,
14,35,82,
14,20,31,
13,44,80,
13,28,19,
24,43,67,
14,20,20,
20,36,79,
13,19,21,
13,59,94,
14,19,20,
24,61,90,
14,20,28,
13,48,103,
14,29,28,
15,46,74,
14,20,20,
19,46,68,
14,20,19,
13,44,57,
15,19,21,
14,47,63,
14,20,20,
14,49,66,
14,20,22,
19,44,74,
13,19,19,
14,43,65,
14,21,21,
19,45,55,
14,21,20,
15,44,52,
14,20,21,
14,47,57,
13,20,20,
13,47,78,
14,31,21,
20,45,76,
13,19,21,
19,47,51,
13,19,20,
15,47,66,
14,21,21,
19,46,69,
18,19,20,
14,49,63,
14,21,21,
20,44,53,
13,22,21,
19,45,54,
14,19,21,
14,47,57,
15,20,20,
19,47,51,
13,20,21,
13,44,55,
14,20,25,
14,59,70,
14,20,22,
13,60,84,
15,29,22,
16,61,53,
14,20,21,
20,45,64,
13,20,20,
14,35,59,
14,21,21,
14,43,80,
18,20,20,
14,43,56,
15,20,21,
15,45,56,
13,19,19,
14,39,55,
18,24,25,
13,37,71,
16,23,34,
15,47,75,
14,20,20,
14,41,84,
14,20,20,
14,36,70,
15,21,21,
13,48,58,
14,20,29,
14,44,68,
15,22,21,
15,43,71,
14,20,19,
14,44,68,
14,19,22,
14,51,87,
18,31,31,
14,45,71,
18,20,27,
13,43,69,
14,20,22,
14,46,72,
14,22,20,
14,43,52,
14,21,22,
13,46,78,
14,21,30,
13,43,84,
15,23,32,
14,46,63,
16,22,35,
16,50,65,
13,52,20,
15,52,81,
14,20,20,
14,33,57,
12,20,20,
14,44,87,
18,20,21,
15,58,55,
16,23,24,
14,61,65,
14,20,26,
14,57,61,
14,20,30,
13,59,70,
14,19,21,
14,60,62,
15,20,21,
14,57,64,
14,28,34,
13,58,68,
18,19,20,
14,45,57,
14,19,20,
13,44,89,
14,20,19,
13,44,69,
14,20,22,
14,41,53,
26,19,20,
14,36,68,
18,21,20,
14,59,58,
14,21,20,
13,56,57,
14,21,20,
14,49,56,
26,28,21,
14,37,66,
19,29,20,
13,55,55,
14,26,20,
13,43,67,
14,28,36,
13,42,58,
14,29,19,
14,40,67,
18,29,21,
14,47,57,
13,21,21,
14,44,52,
27,28,22,
14,44,53,
13,20,19,
14,44,57,
15,20,22,
14,45,62,
13,30,22,
14,41,75,
13,21,20,
14,42,60,
26,21,21,
13,43,69,
14,29,20,
14,35,64,
14,30,19,
14,43,76,
14,20,20,
13,44,71,
13,31,20,
13,42,71,
14,20,21,
13,42,79,
14,21,28,
14,43,90,
14,30,21,
17,59,90,
13,20,21,
13,63,81,
14,20,20,
13,61,76,
17,29,21,
14,50,75,
19,30,20,
15,44,58,
26,20,22,
13,40,53,
14,29,31,
13,45,70,
14,20,20,
14,34,62,
14,32,20,
17,49,94,
14,28,30,
14,68,61,
26,29,28,
14,62,71,
14,20,20,
14,44,63,
14,20,34,
14,45,55,
18,30,20,
13,45,64,
19,20,29,
15,45,83,
15,20,21,
15,70,77,
14,20,22,
13,62,77,
15,22,21,
14,59,49,
14,21,20,
13,44,58,
18,29,20,
14,43,58,
14,21,21,
14,43,68,
14,19,20,
14,38,76,
14,20,19,
13,42,70,
18,19,20,
13,44,55,
14,21,30,
13,42,59,
13,21,28,
14,51,66,
13,21,20,
14,44,51,
18,19,21,
14,44,56,
14,20,22,
14,42,75,
15,20,29,
14,43,67,
17,33,29,
15,44,86,
13,20,29,
15,76,41,
13,64,66,
17,22,30,
13,60,65,
15,20,29,
16,42,88,
18,22,20,
14,41,52,
13,20,30,
14,45,79,
14,21,30,
13,71,31,
13,46,73,
14,20,21,
15,45,52,
13,20,21,
14,61,48,
14,20,19,
14,57,47,
13,20,28,
14,42,72,
14,19,21,
15,70,21,
14,45,72,
13,20,21,
14,43,90,
15,20,28,
14,43,68,
14,21,21,
14,42,88,
14,20,20,
14,44,80,
14,20,20,
14,85,20,
14,45,76,
16,23,22,
14,34,96,
15,40,31,
14,46,87,
15,22,21,
13,44,72,
14,21,22,
14,44,73,
28,20,21,
15,75,22,
14,47,79,
13,20,20,
14,46,67,
15,21,21,
14,50,71,
14,22,21,
15,44,73,
14,20,20,
13,43,76,
14,20,20,
17,133,26,
15,45,65,
25,26,21,
14,41,67,
18,25,26,
14,40,68,
16,23,22,
14,44,69,
15,20,31,
15,45,103,
14,20,23,
15,69,22,
15,41,72,
14,21,22,
16,76,84,
14,28,31,
14,61,69,
27,21,29,
14,45,56,
19,21,22,
13,43,53,
19,30,21,
14,65,30,
13,42,67,
15,22,23,
14,42,68,
15,21,21,
14,47,63,
19,21,20,
13,41,63,
14,21,29,
14,43,66,
15,21,20,
14,62,29,
14,47,69,
15,20,22,
14,42,68,
14,21,19,
14,42,74,
13,21,20,
14,71,50,
13,20,21,
15,66,49,
14,28,21,
14,66,31,
15,62,65,
14,22,22,
14,67,63,
26,21,21,
14,59,49,
26,22,23,
14,50,31,
15,59,64,
14,20,20,
15,74,75,
14,20,20,
