Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
439016,241,68,
246474,191,165,
319899,191,119,
332659,146,98,
257293,227,132,
265003,211,110,
259176,153,85,
240634,100,89,
275036,146,157,
259091,150,149,
240830,91,168,
283724,143,108,
240470,90,86,
220440,252,176,
270388,148,139,
239241,187,100,
312302,111,96,
285062,165,145,
335413,249,88,
255751,142,91,
252202,120,115,
268658,179,132,
318150,290,143,
259847,140,146,
310656,153,115,
274381,205,91,
254548,157,148,
250352,197,119,
474472,404,587,
247428,190,173,
252266,203,78,
242492,139,107,
249264,109,121,
239557,163,99,
252222,108,81,
246084,250,104,
239851,113,118,
253927,150,77,
284123,119,104,
244743,110,78,
240813,153,118,
251125,94,98,
296929,150,136,
246204,493,93,
246856,104,78,
253372,155,73,
258401,226,153,
245994,147,154,
251266,129,78,
259756,268,140,
298947,313,96,
261640,126,104,
255811,134,89,
259743,115,98,
247348,167,98,
243844,142,113,
295721,160,125,
251402,228,104,
252844,135,130,
282667,197,312,
259018,172,93,
248403,160,106,
271184,216,122,
268148,198,164,
248210,180,73,
258543,216,119,
268767,139,130,
289413,199,155,
242134,451,90,
238934,100,78,
251895,139,181,
266630,187,74,
248747,257,126,
245117,101,77,
263868,236,156,
241768,153,125,
268907,173,129,
247626,159,131,
244759,212,91,
238656,97,126,
248922,139,169,
257961,122,82,
245277,195,92,
253501,84,129,
241783,127,109,
298016,201,92,
240942,109,109,
250636,119,188,
248980,99,113,
255106,248,74,
245868,109,81,
280964,321,220,
265517,149,80,
241851,152,161,
310211,163,109,
248610,132,117,
283663,252,114,
243779,213,82,
252973,472,343,
241506,251,71,
273658,244,78,
255913,162,87,
244731,172,121,
257541,234,74,
248648,130,111,
251465,148,235,
248858,222,91,
256345,255,146,
250636,168,170,
260205,131,121,
311001,155,135,
304431,689,211,
244905,218,111,
247688,361,165,
291465,306,94,
243505,224,92,
378550,257,76,
286024,302,131,
256904,217,130,
251077,148,130,
244944,230,107,
265319,257,90,
247046,160,142,
249103,143,221,
279372,320,164,
251194,121,126,
247293,127,157,
265193,187,125,
277756,304,157,
294017,210,163,
278232,232,203,
271586,325,141,
306055,148,173,
329414,448,145,
439336,113,117,
291629,186,147,
353793,305,101,
282193,170,87,
400569,553,90,
342105,189,75,
271212,134,154,
246329,123,106,
311036,127,143,
251583,133,158,
276265,108,105,
247489,317,84,
311008,192,113,
265446,126,212,
350543,231,110,
269769,154,159,
292924,124,138,
289337,139,94,
240949,191,122,
255561,122,133,
269700,142,112,
275985,138,72,
244061,119,86,
253129,128,161,
320303,198,80,
247194,241,79,
248712,127,176,
267768,117,251,
273799,240,75,
240924,187,76,
256868,166,128,
279722,201,180,
281423,255,180,
248472,175,140,
244736,141,135,
262537,467,220,
257252,214,135,
246690,136,148,
258263,138,166,
295735,177,62,
242819,85,118,
273534,162,183,
306198,140,119,
306945,139,256,
249475,103,174,
315022,163,87,
309498,262,167,
245917,126,144,
296946,143,124,
260929,143,150,
275198,152,109,
241511,137,208,
261570,160,145,
269874,192,86,
289642,228,82,
251440,170,192,
259030,160,104,
270101,227,115,
326498,139,117,
261591,167,173,
247685,206,71,
246750,120,92,
255399,126,194,
258373,114,126,
255088,120,97,
252192,116,109,
266648,173,74,
252740,164,62,
244040,126,56,
265396,132,129,
241040,190,139,
301747,496,106,
268455,143,90,
294685,218,86,
372905,583,419,
245354,99,33,
246463,149,157,
262548,247,128,
269594,172,115,
249593,97,97,
265646,96,122,
244935,185,119,
253796,89,112,
246170,167,114,
251322,162,146,
277909,207,116,
288547,165,50,
281223,108,73,
252868,157,94,
240469,115,41,
239278,126,128,
242935,130,96,
250297,97,106,
270739,155,76,
259770,144,152,
246113,113,140,
244651,236,74,
241232,213,69,
252819,143,136,
281839,211,111,
272627,171,80,
278827,208,209,
260342,221,94,
246162,128,101,
294647,95,129,
258887,378,107,
239167,159,80,
249799,109,102,
267056,140,155,
247391,90,120,
246561,95,123,
239850,150,117,
246078,153,105,
245914,109,111,
353652,117,69,
246656,147,142,
269221,94,220,
246468,167,80,
318965,129,73,
273043,236,132,
280290,224,64,
280728,178,83,
286072,205,116,
257642,191,73,
316148,266,90,
246198,212,82,
254026,107,107,
281359,156,115,
241579,156,115,
312427,103,235,
243782,369,117,
283169,453,136,
356039,144,80,
257099,127,81,
282161,129,142,
253598,111,109,
303807,116,119,
298303,148,113,
269088,88,104,
300876,133,141,
252611,143,104,
250383,111,244,
248106,117,108,
287340,152,213,
260863,163,78,
246177,157,181,
275937,121,55,
255276,294,85,
254255,153,99,
250164,146,143,
269927,333,147,
303356,212,122,
267016,279,99,
411828,124,78,
288017,139,145,
246399,161,64,
307748,165,76,
244814,109,105,
250155,317,109,
301819,122,58,
281500,148,72,
261522,96,186,
254581,234,106,
250151,122,137,
280580,159,119,
344781,137,97,
253628,245,101,
245665,201,75,
251593,157,124,
253353,136,172,
298356,131,130,
284867,164,124,
325837,149,101,
289389,280,103,
246449,143,79,
303925,113,72,
241575,178,99,
261306,128,89,
250558,88,212,
241319,161,103,
239640,133,150,
240993,134,57,
266475,203,127,
265181,165,62,
241036,132,34,
246888,295,133,
256697,228,58,
241071,142,72,
341231,165,88,
273500,147,113,
270170,257,130,
291758,195,131,
292967,311,117,
256253,249,63,
250770,168,61,
259042,243,109,
302014,173,181,
297924,191,107,
245596,122,89,
362983,406,172,
255943,225,109,
247400,274,125,
387016,115,114,
271414,281,185,
255007,229,109,
251821,148,128,
272052,255,224,
247327,432,73,
239528,156,215,
248377,206,84,
270743,175,110,
241633,126,110,
250546,126,86,
245667,108,95,
247793,121,80,
245796,186,91,
264015,220,94,
258113,147,104,
246466,139,83,
245706,144,94,
322775,297,160,
246618,312,88,
245910,143,123,
294646,161,137,
352295,177,77,
246986,135,54,
267207,205,66,
245277,166,141,
252573,134,90,
254690,190,112,
293570,175,83,
256011,131,108,
270454,140,74,
246547,78,100,
468760,335,644,
317569,259,104,
307010,422,75,
265558,129,72,
279063,126,74,
287082,198,99,
257987,131,85,
251674,147,103,
247798,155,77,
240055,406,145,
262610,217,96,
275894,122,374,
240359,101,136,
245901,80,129,
255325,167,111,
254024,250,80,
268401,268,138,
318371,201,101,
263312,239,110,
246613,404,76,
312295,127,74,
245996,178,94,
253532,158,109,
252623,131,81,
271939,210,90,
247709,166,156,
247439,163,107,
284252,122,78,
275937,149,137,
241289,125,125,
317262,181,80,
313437,90,93,
321048,907,125,
252797,149,265,
277650,276,159,
257727,121,145,
246005,137,91,
250817,143,102,
244100,155,76,
247479,110,83,
238818,137,112,
246681,76,88,
246997,149,111,
250805,169,77,
300370,220,110,
358974,158,75,
273270,131,164,
245189,100,76,
254654,105,111,
241636,82,111,
239836,93,104,
277218,199,148,
260575,144,110,
239020,99,119,
289927,174,111,
286057,158,89,
245440,86,101,
247070,141,143,
255897,79,139,
251780,81,91,
241493,134,97,
253345,113,117,
238423,78,124,
256230,128,154,
308184,164,83,
273609,195,147,
249827,313,105,
302021,148,116,
274896,286,75,
271045,193,82,
255270,139,121,
303594,164,130,
245283,127,233,
310607,71,50,
293176,208,166,
272216,89,92,
244362,143,114,
247912,122,107,
252559,161,136,
273762,106,77,
257951,87,103,
242945,81,89,
250004,85,146,
253735,109,80,
240795,155,109,
298639,321,92,
268615,172,90,
283854,228,58,
250457,134,52,
287117,463,247,
246134,94,101,
241025,262,147,
245417,172,96,
251946,97,159,
257990,185,74,
317672,107,179,
245927,124,91,
308217,89,80,
240739,128,132,
249717,140,77,
274081,235,84,
255475,120,80,
244083,120,61,
249829,175,130,
245705,94,88,
250029,152,155,
280545,158,164,
243672,163,111,
270780,104,80,
250356,157,84,
249549,120,98,
246527,100,85,
246076,146,229,
256380,159,74,
242135,149,80,
247754,184,162,
261357,186,108,
245744,136,77,
242039,85,86,
247087,146,130,
255615,141,157,
247188,89,116,
251217,154,89,
251452,170,119,
253680,203,101,
268118,126,90,
240430,123,140,
269725,124,100,
256175,181,99,
315976,183,180,
246800,123,114,
253308,158,124,
265332,126,98,
243472,125,115,
252805,159,129,
251920,75,123,
320713,93,94,
255308,128,90,
254812,165,124,
238098,85,114,
260162,194,338,
240274,123,126,
245742,132,89,
243558,91,97,
293058,108,108,
251349,142,76,
288118,156,170,
248899,124,167,
240773,192,64,
240609,155,141,
268992,121,119,
357805,182,122,
259543,227,107,
286944,130,104,
265270,257,127,
388857,359,131,
244728,164,169,
282076,148,104,
247793,179,95,
246670,129,110,
252756,131,96,
282025,230,151,
252337,147,109,
317751,182,70,
251994,118,94,
315771,151,167,
269906,121,92,
276484,122,135,
275287,129,160,
367159,139,166,
250715,295,72,
273416,233,181,
296419,73,88,
290530,93,113,
257763,95,137,
263318,133,118,
264213,384,144,
279406,272,73,
264374,326,82,
251443,89,86,
262266,301,124,
253162,398,137,
255649,98,121,
293501,406,479,
255553,168,95,
249692,128,99,
259099,94,111,
254397,84,136,
277906,249,98,
251879,189,74,
248886,100,98,
403284,118,108,
262315,133,81,
248624,92,127,
257664,160,95,
254592,108,94,
273074,675,91,
252361,134,98,
278850,80,129,
266213,98,128,
251904,131,93,
252139,141,96,
254819,177,126,
249607,86,131,
319920,287,86,
290788,106,170,
254033,221,110,
247783,117,88,
263303,126,122,
260894,92,146,
267747,162,115,
258048,156,113,
258339,157,79,
253461,97,69,
255634,85,94,
256580,147,57,
262420,145,127,
252201,116,80,
252156,76,42,
280481,329,37,
278912,264,253,
250610,125,48,
287975,152,118,
268145,178,65,
269710,103,121,
380750,211,95,
282626,117,91,
281695,232,80,
261773,209,93,
275025,218,112,
271041,414,139,
291964,286,83,
257874,440,110,
264214,171,87,
255778,172,135,
255525,199,76,
255682,222,50,
253630,523,92,
252777,225,93,
262804,209,52,
244896,219,99,
283520,273,95,
257986,171,89,
250995,157,66,
253018,199,84,
251193,147,74,
245094,109,50,
240589,117,128,
270262,187,74,
279049,131,87,
258582,127,119,
247210,127,81,
272177,372,165,
245584,407,75,
276005,213,79,
261490,325,78,
277584,119,112,
273600,109,101,
252512,167,103,
262746,136,62,
249452,302,136,
262536,116,111,
254384,97,117,
253843,136,109,
261603,119,75,
253822,170,79,
250884,81,116,
251970,133,110,
256956,275,106,
248921,143,71,
259321,227,121,
277381,215,58,
269355,408,166,
268149,172,116,
256634,168,96,
245478,111,89,
257030,155,156,
257340,108,115,
244000,164,86,
275735,124,90,
251533,339,74,
248220,130,120,
