Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
104252,83,25,
78897,106,48,
108091,90,44,
85279,50,54,
80048,94,93,
90119,108,54,
88474,96,43,
94849,76,48,
108928,60,58,
80489,108,48,
76318,83,48,
115995,109,87,
93875,92,45,
76742,70,30,
79915,56,42,
84130,88,45,
100784,89,35,
118568,71,47,
93718,93,57,
96191,99,49,
81188,139,36,
85531,82,31,
80553,87,56,
76446,110,51,
95162,89,51,
76921,79,75,
105735,97,31,
126592,107,37,
79468,74,39,
79364,95,78,
88435,99,45,
78464,83,28,
86472,100,116,
85345,114,44,
86049,108,40,
79610,75,54,
92358,69,41,
77241,78,53,
77276,37,31,
97393,63,74,
84745,153,90,
90189,90,156,
78845,107,49,
96833,69,49,
86092,103,43,
78887,104,58,
78104,72,26,
105169,119,85,
77522,88,47,
82589,92,38,
80382,66,39,
97834,86,64,
111318,154,39,
82709,38,45,
112054,78,77,
79146,97,54,
94120,101,48,
82750,62,40,
79047,74,67,
83437,101,51,
86045,77,37,
94732,98,77,
84266,93,61,
80910,135,64,
106165,86,44,
84155,62,71,
97401,111,64,
81838,70,31,
97510,133,34,
79879,86,72,
95517,78,62,
122432,75,29,
80888,117,40,
99122,83,62,
87746,75,35,
77349,112,95,
97106,81,87,
81242,108,36,
86313,61,39,
78397,79,37,
84548,103,39,
77565,72,22,
81080,89,83,
83785,112,73,
80620,89,52,
94846,72,38,
87205,100,36,
79592,118,59,
77837,57,29,
77671,79,75,
87006,78,63,
102092,108,70,
77074,44,34,
78146,56,46,
79652,80,64,
84086,66,35,
92151,81,80,
76559,92,41,
80755,85,62,
85739,67,51,
78953,78,46,
76919,62,61,
88968,70,47,
123853,94,82,
77790,103,60,
77317,97,63,
96799,74,48,
94458,56,45,
86514,119,69,
121845,67,31,
79237,99,92,
76835,103,62,
74472,84,63,
78019,72,32,
76965,89,38,
76661,83,64,
74668,65,48,
76597,95,80,
80435,89,62,
84521,92,65,
80111,62,49,
77251,55,55,
75586,54,51,
75451,51,24,
77325,62,81,
77195,94,77,
75675,72,60,
77117,74,34,
79674,59,50,
77457,63,55,
75385,95,62,
77275,72,47,
79515,95,96,
77594,105,53,
84990,83,39,
82309,71,25,
79778,98,37,
77449,93,52,
77452,73,23,
79226,84,86,
80266,84,66,
77231,78,64,
79096,89,24,
76964,60,39,
75489,69,53,
77874,70,30,
92712,113,70,
77614,87,31,
75540,113,44,
77349,61,36,
79404,73,38,
77398,87,49,
109041,82,51,
77286,102,39,
77286,79,40,
76129,107,38,
75413,74,35,
79367,74,43,
77305,90,52,
81160,64,44,
82605,100,66,
79258,101,63,
75807,95,29,
77309,86,43,
77213,86,38,
83111,103,33,
103466,62,32,
77335,76,85,
75493,100,34,
75877,104,34,
78021,53,30,
78770,74,37,
77550,112,78,
77634,47,37,
77308,86,99,
80465,76,56,
82709,71,43,
77552,58,41,
79431,78,55,
81649,102,40,
78641,87,32,
76635,96,64,
76705,107,33,
82379,113,37,
75971,81,27,
82240,78,54,
80132,86,38,
77553,63,30,
77458,96,66,
83756,83,52,
87578,88,35,
82783,72,28,
79972,106,44,
82758,82,53,
98163,87,24,
112797,80,72,
76604,83,35,
76972,96,45,
103114,75,34,
105622,59,63,
106336,60,61,
78426,49,32,
78825,101,86,
88430,105,58,
85135,83,44,
77793,102,32,
78526,44,44,
84521,59,63,
89635,44,32,
82665,93,72,
92347,106,82,
77162,81,59,
78050,83,51,
78717,47,45,
100571,77,66,
89350,83,43,
82158,57,42,
82106,104,80,
81616,126,40,
81303,108,35,
77598,90,31,
93225,70,51,
85748,74,51,
108929,57,29,
81736,86,75,
82082,76,56,
79100,65,65,
78253,64,32,
94390,91,40,
77047,65,44,
78045,49,32,
81253,108,76,
128299,90,43,
76045,81,37,
79658,87,28,
75202,88,37,
75616,89,40,
75576,72,25,
77679,78,41,
76241,74,52,
77795,62,54,
75790,76,28,
77693,60,56,
79529,81,54,
76625,52,31,
76937,100,67,
75665,84,43,
77264,75,52,
82731,102,34,
77601,60,40,
78899,86,61,
75535,40,32,
77268,104,71,
75180,86,44,
76843,98,38,
85571,47,31,
76914,63,44,
75374,133,27,
100262,74,33,
79809,96,80,
77113,69,48,
80467,92,32,
77875,69,29,
78831,73,37,
75180,71,35,
76883,72,26,
78684,92,73,
76876,78,46,
76843,59,38,
91682,375,830,
76098,75,107,
74964,90,51,
84852,54,25,
76463,83,88,
73957,76,65,
76370,130,60,
